	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Gars	6.74506730463054e-05	0.0157182692895013	0.114	0.097	1
Wee1	6.75890387347976e-05	0.0242564931709074	0.164	0.146	1
Tmem252	6.76403210290374e-05	0.00382968051002755	0.006	0.003	1
5730480H06Rik	6.77113170845583e-05	0.00817761078635797	0.027	0.019	1
Sdccag8	6.82496988420066e-05	-0.0124721825098326	0.051	0.063	1
Trp53	6.82831649748846e-05	0.0202476142483146	0.197	0.176	1
Wdr18	6.89456432903016e-05	0.0158654288043147	0.107	0.09	1
Pink1	6.94502464851609e-05	-0.0183502237045692	0.121	0.139	1
Gm10521	7.10354537790732e-05	-0.0030992274484499	0.002	0.005	1
Eps8	7.11522049453302e-05	0.0122854892643962	0.043	0.034	1
Ccs	7.15739885582597e-05	0.0158964580557581	0.123	0.105	1
Isoc1	7.16854616619616e-05	-0.0108607237735706	0.037	0.048	1
Cops3	7.17714740519159e-05	0.0154317062842292	0.101	0.085	1
Dock6	7.24492212776356e-05	-0.00713734748196965	0.018	0.023	1
Gstm2	7.24776346049811e-05	0.0031940045446178	0.005	0.002	1
Piga	7.35914449844814e-05	0.0074216521501359	0.021	0.014	1
Card9	7.36379023385297e-05	0.0121612584702003	0.061	0.049	1
Usp18	7.36563326026068e-05	-0.00826990513651621	0.014	0.021	1
Crebbp	7.37269924575183e-05	0.0210247726782702	0.224	0.201	1
Atn1	7.38315471921611e-05	-0.0111623469178665	0.042	0.054	1
Bmp7	7.38952046509738e-05	-0.00412579235191346	0.002	0.006	1
Mrps21	7.42616180418845e-05	0.0192376500502318	0.182	0.161	1
Erh	7.50454269510656e-05	0.00772185850584478	0.025	0.017	1
E2f3	7.50540506809602e-05	0.0122135438010752	0.063	0.05	1
Egln2	7.51484620388979e-05	0.0158333929547873	0.104	0.088	1
Cspg5	7.56567265521115e-05	-0.0103073574327029	0.011	0.017	1
Nt5c2	7.56676845502646e-05	0.0136462454034958	0.084	0.07	1
Mrps12	7.60298997271581e-05	-0.0144648702855842	0.08	0.093	1
Cercam	7.60783642371608e-05	0.00469810095985441	0.01	0.005	1
Gar1	7.65064411415858e-05	0.0133765616427274	0.075	0.061	1
Ppp6c	7.6608000165368e-05	0.0164129448570784	0.121	0.104	1
Igll1	7.69923691839267e-05	1.72344979458496e-06	0	0.001	1
Trmt1l	7.72789252197065e-05	0.0152082379903039	0.111	0.095	1
Gm29683	7.72982570161529e-05	-0.00191299622867621	0	0.002	1
Tpr	7.73913751481781e-05	0.0228413415042226	0.274	0.25	1
Vps26a	7.86805950215085e-05	0.017090470494144	0.142	0.124	1
Irak4	7.88815742985943e-05	0.0120368768723995	0.057	0.045	1
4932416K20Rik	7.8934697125332e-05	0.00103970897517323	0.001	0	1
Psmd10	7.99148918224361e-05	0.0127628214486125	0.069	0.056	1
Lrrc8c	8.00698172805525e-05	0.00960954869213893	0.034	0.025	1
Xpr1	8.03643145846811e-05	0.0199652145998431	0.17	0.15	1
Prkd2	8.0587276645281e-05	-0.00895016064050955	0.023	0.031	1
Ndufa4l2	8.07341000886362e-05	-0.0107160000324771	0.027	0.026	1
Slc30a6	8.0968037553662e-05	0.00877061282145232	0.033	0.024	1
Tmem132c	8.13152047007497e-05	-0.000957472346345811	0	0.001	1
Nipal4	8.13152047007632e-05	-0.000957472346345811	0	0.001	1
Wdr61	8.21140819501791e-05	0.0160906201337504	0.113	0.096	1
Stau2	8.25611636530028e-05	0.00995888035522918	0.04	0.03	1
Ubl7	8.2623672031812e-05	0.0123166264875406	0.069	0.056	1
Grk2	8.27459997383297e-05	0.019394217461156	0.261	0.237	1
Tradd	8.30979342496579e-05	0.0105023388735446	0.05	0.039	1
1700047M11Rik	8.3164589879055e-05	-0.00254491274447678	0.001	0.004	1
Zfand2b	8.36189832460062e-05	0.0115114557649102	0.057	0.045	1
Tcf3	8.37473454977933e-05	0.0146370322674791	0.088	0.073	1
Esyt1	8.4318991266172e-05	-0.0137536897642594	0.071	0.085	1
Gria2	8.43527428896466e-05	-0.00524382473159161	0.001	0.004	1
Fam8a1	8.51216569814273e-05	0.010606729307942	0.046	0.036	1
Tor2a	8.52220782191448e-05	0.0156664803107262	0.167	0.148	1
Clmn	8.54951165544019e-05	-0.00521413568122158	0.005	0.009	1
Phactr3	8.61571819993102e-05	-0.00246810212949308	0.001	0.003	1
Ufsp1	8.66570289193329e-05	-0.00595999338121919	0.011	0.016	1
Gm10827	8.68659504073385e-05	0.00804300210394348	0.02	0.013	1
Jak1	8.69448888600754e-05	-0.0241880305211616	0.312	0.329	1
Atf7ip	8.70815776669908e-05	0.0063002078664422	0.192	0.179	1
Plxnb3	8.72545943635711e-05	-0.0043448796305964	0.005	0.01	1
Tcaim	8.7333190437957e-05	0.00693072783179466	0.026	0.019	1
Slc25a26	8.88055007114975e-05	0.00725816675085317	0.023	0.016	1
Vangl1	8.89783438165431e-05	0.00523637024424273	0.016	0.01	1
Mcm9	8.92054006247847e-05	0.00944516318332059	0.035	0.027	1
Psmg1	8.9561266552735e-05	0.00993329826235112	0.044	0.034	1
Tex14	8.9826256769825e-05	0.00359096945743906	0.006	0.003	1
Tfeb	8.99589435462646e-05	0.00927057864617026	0.106	0.094	1
Epn1	9.02066193633342e-05	0.0186367041904691	0.296	0.271	1
Ly9	9.12039809042627e-05	-0.0125273911326	0.056	0.066	1
Cavin2	9.14904197267078e-05	-0.00621248851592549	0.008	0.013	1
Tra2b	9.18327778137663e-05	0.0103491730480712	0.377	0.355	1
Prdm15	9.21311232447915e-05	0.00837946122266613	0.032	0.024	1
Zbtb7b	9.21822871316218e-05	-0.0101539612098382	0.032	0.043	1
Gpr150	9.23670621999945e-05	-0.00435452075887837	0.004	0.008	1
Traf5	9.2506199839891e-05	0.0141286801841267	0.099	0.084	1
Dnase1l2	9.28806850013699e-05	-0.00278303992215529	0.001	0.004	1
Stk16	9.2954589201477e-05	0.0145490476222453	0.102	0.087	1
Nek1	9.31865103261116e-05	0.00800650116193295	0.029	0.021	1
Dexi	9.32746295667314e-05	0.0126248903204224	0.067	0.055	1
Prr14l	9.33780408772011e-05	0.0117675729573828	0.062	0.049	1
Mfap3l	9.40461674392656e-05	-0.00388537694416408	0.003	0.006	1
Plxna4	9.46511092701187e-05	0.0131563935384239	0.094	0.079	1
Crybb3	9.50486121404627e-05	0.00351075401299341	0.007	0.003	1
Lamb2	9.50613335720832e-05	0.0102690479355908	0.046	0.036	1
Fam192a	9.52470168369755e-05	0.0154859397076554	0.103	0.087	1
Clic4	9.55969237480268e-05	-0.018823443146828	0.101	0.118	1
C030029H02Rik	9.59371582834856e-05	-0.0022300915546054	0	0.002	1
Ubxn6	9.60711628274056e-05	0.0172398808675328	0.139	0.121	1
Smyd2	9.65333496883661e-05	0.0055530226357513	0.016	0.01	1
Prune2	9.65627317278966e-05	-0.011662551922507	0.05	0.06	1
Trp53cor1	9.66702680220442e-05	-0.00943218306389388	0.028	0.037	1
Tada2b	9.71144471439329e-05	0.00824954768093647	0.028	0.02	1
Fbxw2	9.71588611593868e-05	0.0174968309777623	0.137	0.12	1
Plcl2	9.71669271273383e-05	0.0193603265779877	0.183	0.163	1
Shisa2	9.71835849642528e-05	-0.0023093179884096	0.001	0.003	1
Tceanc2	9.7252666295367e-05	0.0102426865236108	0.044	0.033	1
Ear2	9.73361520284652e-05	-0.00199229851287291	0	0.002	1
Ssr1	9.76860151620029e-05	0.0212005714093147	0.224	0.203	1
Etnk2	9.79530522848236e-05	-0.00222713944079247	0.001	0.003	1
Astn1	9.88675227870269e-05	-0.00199159782064696	0	0.002	1
Dact1	9.93090357614953e-05	-0.00721018680465422	0.011	0.016	1
Timm10	9.96969773972254e-05	0.0136433959777796	0.077	0.064	1
Plrg1	0.000100880059634686	0.0114283052184983	0.058	0.047	1
Lgals2	0.00010118674319997	-0.00167432511129982	0	0.002	1
Rras2	0.000101304296039932	-0.00863410922792025	0.024	0.033	1
Cbr4	0.000101886264895431	0.00917477573966984	0.042	0.032	1
Gm26873	0.000101888143941747	0.00223814610717225	0.003	0.001	1
Akap8	0.000101933173597145	0.017408956241042	0.129	0.112	1
Klhl33	0.000102065267847878	0.00263682892791899	0.004	0.001	1
Fbxo3	0.000102071946014724	0.0127364189585524	0.071	0.058	1
Nrbp1	0.000102583380193348	0.0160312238487834	0.133	0.115	1
Nob1	0.000102649576056518	0.0116507043223408	0.059	0.047	1
Bmp2	0.00010269460527613	-0.00546666178445463	0.003	0.006	1
Pgm2l1	0.000103498758627721	0.00964187407155811	0.036	0.027	1
Cacna1s	0.000104035133873256	0.0082472656227914	0.028	0.02	1
Mettl1	0.000104584091534575	0.0111053791321599	0.076	0.063	1
Glmn	0.000104630697251337	0.00861662487406427	0.032	0.023	1
Ahi1	0.000104672362593264	0.00868190484083064	0.033	0.024	1
Guca1b	0.000105299181015225	-0.00135584895308749	0	0.001	1
Vdac1	0.000105689696097881	0.0195796956258948	0.22	0.198	1
Ralgps1	0.000105705153792818	0.0137669468455904	0.08	0.066	1
Larp6	0.000106382954524533	-0.0023085670555774	0.001	0.003	1
Cmpk2	0.000106911283901647	-0.00325450690853654	0.002	0.006	1
Ino80b	0.00010735048371825	0.0124074938495792	0.075	0.061	1
Cyyr1	0.000107525851541689	-0.00482312154193587	0.005	0.008	1
Ggct	0.000107547483067483	0.0122718658488448	0.044	0.035	1
Tmem141	0.000107555136084355	0.015630146054077	0.157	0.139	1
Dctn5	0.000107807761989362	0.016070556337119	0.119	0.102	1
Lyrm4	0.000108451031382934	-0.0059705503121085	0.009	0.015	1
Gfra1	0.000108973816892983	-0.00222935317288582	0.001	0.003	1
Nell2	0.000109153410114516	-0.00183097411487479	0.001	0.003	1
Lix1	0.000110203840058693	-0.00650455346948317	0.011	0.017	1
Gmpr	0.000110886300578634	-0.016789409133448	0.113	0.128	1
Add3	0.000111395640394184	-0.0150712651414368	0.084	0.097	1
Mkln1	0.000111493884790613	0.0155070695952064	0.278	0.256	1
Ppp1cc	0.000111819183088454	0.00529559880084138	0.223	0.21	1
Akap9	0.000111974178394326	0.0167798819909129	0.206	0.186	1
Crebrf	0.000111996785716272	0.0163427211970052	0.113	0.097	1
Rsl24d1	0.000112193407425862	0.0162461610924137	0.123	0.106	1
Mrps36	0.00011242233824354	0.0160053106023384	0.113	0.097	1
2610008E11Rik	0.000112448244086904	0.0106081757691291	0.053	0.044	1
Bnip3	0.000112699519886512	0.0126241212874703	0.067	0.054	1
Fzr1	0.000113236853866848	0.0140643752890301	0.087	0.073	1
B4galt7	0.000113247716058128	0.00916903948158111	0.043	0.033	1
Socs2	0.00011342489597961	0.0103622425409061	0.053	0.042	1
Prpf3	0.000113991595206068	0.00918523023774699	0.041	0.031	1
Mrps22	0.000114680905770261	0.00921573150328019	0.036	0.027	1
Wwc1	0.000115638743674437	0.0071605426388085	0.024	0.017	1
Srrd	0.000116193358202449	0.0128796704210224	0.1	0.085	1
Cd28	0.000116383823569455	-0.00654754136951859	0.006	0.01	1
Gramd1a	0.000116412374667621	-0.00460626898951474	0.245	0.24	1
Tcea1	0.000116824210094953	0.0148965380586372	0.133	0.115	1
Plekhn1	0.000116864538177227	0.0113055963980837	0.055	0.043	1
Gmds	0.000116935354805115	0.00906956274204295	0.034	0.025	1
Prpf4b	0.0001171908671724	0.0171306907513707	0.205	0.185	1
Riok3	0.000117320153087354	0.0154061310419006	0.103	0.088	1
Trappc4	0.000117925237859608	0.0185309242674572	0.172	0.153	1
Tspan33	0.000117940304086803	-0.0178704117636454	0.116	0.134	1
Dusp22	0.00011797262687044	0.0113459656334062	0.058	0.046	1
Lck	0.000118886799790794	-0.0085510297050937	0.016	0.021	1
Clptm1l	0.00011915540815598	0.0201629298734518	0.218	0.197	1
Tmem218	0.000119156171516738	0.0080445911767415	0.037	0.028	1
Lsm1	0.000119182052204389	0.0135452583170638	0.08	0.066	1
Armc1	0.000119523403710784	0.0144806578273965	0.088	0.074	1
Pms2	0.000119793213735756	0.00801700705056579	0.027	0.02	1
Acsf3	0.000119812366375643	-0.00664573112629798	0.013	0.02	1
Wdr60	0.000119814471728821	0.00884107063964747	0.033	0.024	1
Mrpl2	0.000120620230230366	0.0133872208227543	0.102	0.087	1
Dbf4	0.000120725117266191	0.00966595991790143	0.037	0.028	1
Prpf40a	0.000120910160083353	0.019914171845589	0.235	0.212	1
Zdhhc5	0.000121210303102648	-0.0128216970049614	0.057	0.07	1
Kctd6	0.000121586152021095	0.0116087875109881	0.061	0.049	1
Nr2c2ap	0.000121693976233466	-0.0128823522590114	0.059	0.072	1
Sat1	0.000122604355586926	-0.0139117583603808	0.649	0.642	1
Ndufs5	0.00012269970958138	0.0204443348102013	0.256	0.233	1
AC162302.1	0.000122882596776808	-0.00450517249937845	0.005	0.009	1
Fads6	0.00012295228331606	-0.00542193686921697	0.009	0.014	1
Plin3	0.000123510278864278	0.0129615735853396	0.071	0.057	1
Cdc42bpg	0.000124037572456029	-0.00294032072636121	0.002	0.005	1
Usp46	0.000124501027907219	0.00873319146064842	0.038	0.029	1
Spr	0.000125083995374357	0.0148291460553813	0.115	0.099	1
Csde1	0.000125335642362825	-0.0208729473983849	0.233	0.249	1
Tnni1	0.000125385169556606	-0.00175334036923705	0	0.002	1
Agk	0.000125536761827461	0.00948173606745801	0.041	0.033	1
Lrig1	0.000126607115737345	-0.003569617549362	0.003	0.006	1
Mecp2	0.000127417455984526	0.0155304837890577	0.103	0.088	1
AI467606	0.000127518035006832	0.0126786511221351	0.076	0.064	1
Eif3h	0.00012781231801573	0.0208758203562044	0.405	0.379	1
Zbtb20	0.000128002545256169	-0.0267008314657876	0.292	0.296	1
Syt3	0.000128660950179542	0.00430306671795478	0.009	0.005	1
AI463229	0.000129045108367287	0.00848956449587987	0.025	0.018	1
Trap1	0.000129068872063146	0.0134655932129772	0.081	0.067	1
Hcar1	0.000129239088786526	0.0019188103716841	0.002	0	1
Arid3b	0.000129603036122139	0.0134870103329448	0.078	0.064	1
Snx18	0.000130222800552319	-0.0125143991285428	0.358	0.356	1
Fam126a	0.000131496969357352	0.0132955562637123	0.065	0.053	1
Ddx17	0.000131782751701057	-0.0198851017844728	0.164	0.182	1
Acad10	0.000132425061831038	0.00469700661521428	0.01	0.006	1
Slf1	0.000132753874163254	0.00752551729172958	0.032	0.024	1
Clec3b	0.000132857641621142	0.00681724723554403	0.013	0.008	1
Thap2	0.000132911563424544	0.0131859370442159	0.07	0.057	1
Dagla	0.000133097458314908	0.0072577857454029	0.023	0.016	1
Tsn	0.000133953709672848	0.0207311387881296	0.276	0.253	1
Brf2	0.000135424288737943	0.009434808397051	0.037	0.028	1
Kidins220	0.000135510525064074	-0.0141377309637893	0.067	0.081	1
Tmub1	0.000135603144493923	0.00912288220565153	0.038	0.029	1
Dnajc1	0.000136148377286541	0.00962944426077819	0.189	0.174	1
Ezh2	0.000136401398377011	0.00945281254654931	0.033	0.024	1
Wdpcp	0.000137009627495347	0.0054783921855078	0.014	0.009	1
Prkar1a	0.000137923398882319	0.0205058566473543	0.33	0.305	1
Nrm	0.000138524255949711	0.0157994418395338	0.111	0.095	1
Tbkbp1	0.00013883280714904	-0.00963948301924023	0.03	0.04	1
Morn2	0.00014024717519211	0.0100799987986702	0.045	0.034	1
Ccsap	0.000140855301973324	0.00319394113946858	0.005	0.002	1
Lsm14b	0.000141096681006766	-0.00953148354897762	0.033	0.042	1
Hdac2	0.000141433573292135	0.0132959797424712	0.082	0.068	1
Sec23b	0.000141549616618435	0.0111536018834506	0.072	0.06	1
Fam46c	0.000142346939773696	-0.0294653050458253	0.335	0.351	1
Aco2	0.000142424189749997	0.0186275582825394	0.181	0.161	1
Bub3	0.000142898861179918	0.0176712284427307	0.198	0.177	1
Gbe1	0.000143292760484747	-0.00857474643228638	0.022	0.031	1
Ston1	0.000143770391566051	0.00366784321416929	0.009	0.005	1
Sirt4	0.000144356854733391	0.00617961373057114	0.017	0.011	1
Yme1l1	0.000144564938912683	0.0174009464872865	0.142	0.125	1
Snx2	0.000144672179391088	0.0203222463906613	0.213	0.194	1
Chst11	0.000144816461690962	-0.00949993946062635	0.042	0.052	1
Sdhb	0.000145294970277127	0.0167745896948019	0.245	0.224	1
Wbp2	0.000145871842492382	0.01635854838827	0.254	0.232	1
Afg1l	0.000146064228600743	0.00555775886911935	0.014	0.009	1
Postn	0.000146170436387639	-0.00628291070589765	0.009	0.014	1
Setdb1	0.000146277024552469	0.0129276499081211	0.075	0.062	1
Drap1	0.000146638331606007	0.0202779626731209	0.242	0.22	1
Urod	0.000147100912373253	0.0118700299937708	0.068	0.055	1
Galt	0.0001475814276346	0.00868124493694818	0.047	0.037	1
Tmem55a	0.000147857795961794	0.00926527525226333	0.04	0.03	1
Cela1	0.00014789999465418	-0.0038803838042643	0.004	0.008	1
Clip2	0.000148013748449887	-0.013888099921941	0.07	0.084	1
Znhit2	0.000148442672392847	0.0121685399633978	0.068	0.055	1
Ano7	0.000148621300883378	-0.00388138179725617	0.004	0.008	1
Supt3	0.000148906860080626	0.0108909634263676	0.058	0.047	1
Aldoa	0.000149290971498282	-0.0161361912119485	0.433	0.431	1
Zfp608	0.000149648081203518	0.0118249723147036	0.062	0.052	1
Parp3	0.000150456987032873	-0.00797883220913926	0.02	0.028	1
Ppp1r37	0.000150463037960224	0.0118356492894855	0.063	0.051	1
Coprs	0.000151288216105233	0.0103475959904353	0.05	0.039	1
Eef1e1	0.000151612800481245	0.0110102292533596	0.053	0.042	1
1110034G24Rik	0.000152408869783673	0.00814374083368811	0.047	0.037	1
Wipi2	0.000152533598066394	0.013823025427265	0.086	0.074	1
Mrps28	0.000152633225130305	0.0124034251136128	0.067	0.054	1
Rdm1	0.000152735760343269	0.0111983023997785	0.058	0.046	1
AI837181	0.000152918232422364	0.0151616698763102	0.105	0.09	1
Cxcl1	0.000153084354784931	0.0208303347564826	0.021	0.015	1
Mrpl42	0.00015315697213916	0.0177704213524691	0.157	0.14	1
Stard8	0.000153618414506998	-0.0101725100768128	0.047	0.058	1
Prdm11	0.000153992768937185	0.00769242480105619	0.029	0.022	1
Syt6	0.000154063579076214	-0.00254846150317163	0.001	0.002	1
Tpra1	0.000154377593621282	0.0111393459946262	0.056	0.045	1
Noc4l	0.000155583011307272	0.00889072673072197	0.038	0.029	1
Gm15582	0.000155605061841533	0.00421739209519552	0.011	0.006	1
Pak1ip1	0.00015605988395293	0.0183120722291101	0.168	0.149	1
Arhgef11	0.000157533072147281	0.00842740222810637	0.038	0.029	1
Ndrg3	0.000157649999190525	0.0142295478412437	0.092	0.077	1
Gm20075	0.000157885438114182	0.00223815883477701	0.003	0.001	1
Kcnd1	0.000157898991567633	0.0122559272193994	0.066	0.054	1
Arsa	0.000160049447706802	0.012463133995703	0.069	0.056	1
Gm47237	0.00016074109441461	0.00159929612238365	0.002	0	1
Fam162a	0.000162000110974204	0.0126421911197131	0.095	0.081	1
Gm15247	0.000162017476373826	0.00255715084563132	0.004	0.001	1
Tiparp	0.000162110949403872	-0.021622996879536	0.138	0.154	1
Pdcl	0.00016251497758162	0.0105147513529767	0.048	0.037	1
Paxbp1	0.000162942196183644	0.0154338051734142	0.105	0.089	1
Gm14548	0.000163065071673703	0.000879824091948331	0.001	0	1
Commd3	0.00016320565936635	0.0190841426992808	0.196	0.177	1
Slamf7	0.000163285300805979	-0.00559822655043762	0.006	0.011	1
Bpgm	0.000163304431537645	-0.0116687354641348	0.037	0.044	1
Zfp605	0.000163467486505035	0.00687655020392478	0.02	0.013	1
Ift20	0.00016372832076655	0.0177264910869593	0.183	0.163	1
Gtf2f1	0.000163904353609292	0.0140214600417153	0.09	0.075	1
Zbtb38	0.000164596185097651	0.0165904276990485	0.118	0.103	1
Med15	0.000164609401738607	0.0145800727304377	0.099	0.084	1
Chtf8	0.000164830785399995	0.0105526135962668	0.091	0.079	1
Tuba1a	0.000165247544594528	-0.0292881197157326	0.319	0.335	1
Tulp4	0.000165810891687941	-0.0178575435623634	0.144	0.158	1
AU022252	0.000167183529610951	0.00895661789080681	0.039	0.031	1
Gm47957	0.000167578935243133	-0.000877717989721927	0	0.001	1
A930024N18Rik	0.000167578935243189	-0.000877717989721927	0	0.001	1
Serpina3f	0.000167578935243217	-0.000877717989721927	0	0.001	1
Ifi47	0.000167847617220205	-0.00450517249937845	0.005	0.009	1
Negr1	0.000168499629256037	-0.00270394582369235	0.001	0.004	1
Tfdp1	0.000168564302781392	0.00716351954340922	0.026	0.019	1
Dyrk2	0.0001690963988321	-0.0183116318431603	0.173	0.185	1
Mphosph10	0.000169211669428923	0.01465794196108	0.095	0.082	1
Gm17259	0.000169433155544175	0.00809616526848338	0.026	0.019	1
Lamtor5	0.000169561458267117	0.016444463621896	0.195	0.175	1
Ndufv1	0.000169831211344973	0.0149633824156212	0.151	0.133	1
Plcxd1	0.000170133484655285	0.00390737347613105	0.008	0.004	1
Fn3k	0.00017036832060853	0.00516679800667186	0.013	0.008	1
Fam168b	0.000170638523336925	-0.0164111875764107	0.111	0.128	1
Fam19a5	0.000170812256018198	-0.00301848273890333	0.002	0.005	1
Smad6	0.000171450361044591	0.00477544479188547	0.011	0.006	1
Wdr63	0.000172943781033073	0.00469956170748753	0.008	0.004	1
Tdp2	0.000173760188158312	0.0105766098476862	0.05	0.039	1
Dcaf13	0.000173786977436342	0.0135808647594101	0.088	0.073	1
Memo1	0.000174121437919555	-0.00976097293610077	0.033	0.043	1
Gtf2ird2	0.000175181645536168	0.00746060692903842	0.03	0.022	1
Hint3	0.000175857949469923	0.0132191042607892	0.073	0.061	1
Ptges3l	0.000176366666286112	0.00374931952044961	0.007	0.003	1
Stag2	0.000176499639824742	0.0182699625178673	0.163	0.144	1
Gpr34	0.000179945338559323	0.0301562751496787	0.851	0.833	1
Pcdh10	0.000180147664614226	-0.00349403742986242	0.002	0.005	1
Arpp19	0.000180405768483799	0.01758062922415	0.302	0.279	1
Vps41	0.000180433927685336	0.00565826363068149	0.125	0.116	1
Mrpl3	0.000181013857546032	0.0135996322140459	0.096	0.081	1
Lzic	0.000181156828060424	0.0105891327213879	0.048	0.038	1
Gm26532	0.000182106492178957	-0.0142482969489202	0.059	0.072	1
Psmd5	0.000182130946848562	0.0108314385167728	0.057	0.045	1
Tnrc6b	0.000182403175061183	0.0211492031318485	0.272	0.249	1
Rint1	0.0001824512142919	0.0102859271271204	0.047	0.037	1
Slc5a10	0.000182508394504157	-0.00356819353019733	0.003	0.006	1
Pygo2	0.000182889285030978	0.0102949993637121	0.047	0.036	1
Rasa2	0.000182896010887003	0.0116792031141926	0.07	0.058	1
Id3	0.00018305230003023	-0.0179337333107343	0.074	0.081	1
Col6a3	0.000183417366218162	0.00602718101353007	0.015	0.01	1
Tlnrd1	0.000183748237202025	0.010721217307417	0.051	0.04	1
Ppp4c	0.000184160259486217	0.0134583834733103	0.209	0.191	1
Adamtsl2	0.000184353031380337	-0.00333388773810777	0.002	0.006	1
Gpn1	0.000185097350140315	0.0131136822416375	0.078	0.065	1
Srbd1	0.000185314379347252	0.00874348756236321	0.036	0.028	1
Nit2	0.000186208841541644	0.00669812066877142	0.044	0.036	1
Mzt1	0.000187069020731081	0.0109768811591177	0.057	0.046	1
Hdac8	0.000188590046770545	0.00747603364435311	0.027	0.019	1
N6amt1	0.000188737625341672	0.0113055963980837	0.053	0.042	1
Gm10848	0.00018954479480737	0.00287540637386236	0.005	0.002	1
Dhx34	0.000190180246189983	-0.00875154534756863	0.034	0.043	1
Garnl3	0.000190260342102844	0.0162962160885577	0.12	0.105	1
Hmces	0.000190404638422045	0.0104905821295443	0.051	0.04	1
Col28a1	0.000190420097612799	0.00175907875715564	0.002	0	1
Tmco3	0.00019053520513111	0.0136658364372553	0.09	0.076	1
Pctp	0.000191008284738188	-0.00647171242094976	0.015	0.021	1
Arhgap5	0.000191093919399619	-0.00399814434526236	0.622	0.605	1
C430049E01Rik	0.00019118262674446	0.00127957768613263	0.001	0	1
Cisd2	0.000191670329258803	0.016413730936867	0.161	0.142	1
Ddah2	0.000191884576805166	-0.0166747160179794	0.115	0.132	1
Gm12050	0.000192484058803593	0.0031947661948046	0.003	0.001	1
6030407O03Rik	0.000192858292450076	-0.00135584895308749	0	0.001	1
Nav2	0.000193134952908469	-0.00517289798668558	0.421	0.41	1
Maip1	0.000193334784525421	0.0116916572238105	0.062	0.05	1
Zfp944	0.000193339529405445	0.00718033421466057	0.023	0.015	1
Sarnp	0.000193548591261043	0.0146267060315224	0.101	0.087	1
Cdk9	0.000194450917852451	0.0170694353778396	0.248	0.226	1
Ighg2b	0.000194624464693531	-0.00254688364815283	0.001	0.003	1
Mapk1ip1	0.000194915223368074	0.0106807361907327	0.056	0.045	1
Rubcn	0.000195067573015929	0.00799308436273358	0.046	0.037	1
Higd1b	0.000195348530643461	0.00720741966610394	0.028	0.021	1
Ptcd2	0.000195480600568353	0.0122315060379072	0.07	0.057	1
Rbmxl1	0.00019615496709668	0.0126030097256505	0.077	0.064	1
Rabggta	0.000196726893139268	0.0109122710967804	0.056	0.044	1
Hmox1	0.000197534234560055	-0.0101575110073723	0.42	0.414	1
Ggps1	0.000197973898857235	-0.0124551728954024	0.057	0.069	1
2210417A02Rik	0.000198615014531948	-0.00127613274275381	0	0.001	1
Slitrk5	0.000198615014532078	-0.00127613274275381	0	0.001	1
Sema3d	0.000198615014532766	-0.00127613274275381	0	0.001	1
Ermap	0.000198701884586338	-0.00701192076299077	0.016	0.022	1
Cog4	0.000198971107012831	0.0116324936227782	0.06	0.049	1
Sgsm1	0.000200251553648961	-0.00175334036923705	0	0.002	1
Ist1	0.000200358049733167	0.0147062193405561	0.1	0.085	1
1700066B19Rik	0.000200702931475144	0.00734063045337742	0.021	0.014	1
Zfp536	0.000200843277191078	-0.0024669380111434	0.001	0.003	1
Xaf1	0.000201204445923183	-0.0096163072929674	0.031	0.041	1
Caml	0.000201380188552268	0.0150889570974234	0.112	0.097	1
Rab11fip2	0.000202784149551572	0.0145261449540228	0.096	0.082	1
Alg11	0.000203306966827992	0.00703592659756399	0.036	0.03	1
Sppl2b	0.000203706563272161	0.0108487755806164	0.054	0.043	1
Gm10037	0.000203766105672059	-0.00143525271106973	0	0.002	1
Bloc1s6	0.000205180893850377	0.0112866467756542	0.056	0.045	1
Pigk	0.000206041574906333	0.0171880950047892	0.15	0.132	1
Wrb	0.000206710065353079	0.00888470951895348	0.039	0.03	1
Psmd3	0.00020699733287617	0.0176422096403076	0.168	0.149	1
Ccdc62	0.000207306287181878	-0.00465602515248229	0.006	0.01	1
Naa16	0.000208068477863671	0.0108474889096162	0.054	0.043	1
Arsk	0.000208665346581847	0.0126052908762458	0.076	0.063	1
Sbno1	0.000208843079716839	0.0222976160370064	0.235	0.214	1
Ube3a	0.000208932607671233	0.0196038159443862	0.216	0.195	1
Extl3	0.000209011304120419	0.0170853322582006	0.142	0.125	1
Ercc8	0.000209227538837591	0.00793226546012089	0.029	0.021	1
Gm6583	0.000210713837111992	0.00508502313816686	0.013	0.008	1
Ap2a2	0.000211515420423575	0.0162333215724485	0.121	0.105	1
Gm45351	0.000212084799830654	-0.00402656035367653	0.005	0.009	1
Nedd1	0.0002127181221582	0.00755154490671498	0.027	0.019	1
Atf7	0.000212910288793915	0.0141668679380424	0.089	0.075	1
Rab35	0.000214115091964577	0.017446996224031	0.157	0.139	1
Gm28874	0.000215793264227943	0.00571366639494103	0.015	0.009	1
Ywhaz	0.000216086014099307	-0.0177541160788997	0.276	0.286	1
Sltm	0.000217666132824251	0.0170845113710363	0.224	0.203	1
Rabgef1	0.000217782281107741	-0.0107849504951841	0.042	0.051	1
Rpain	0.000218516970630061	0.0120646786076255	0.072	0.059	1
Tyw1	0.000218739949492325	0.0118480059462503	0.07	0.058	1
