,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0099132,GO:0099132,ATP hydrolysis coupled cation transmembrane transport,13/3174,22/14089,0.00023201900555128,0.00696991136738056,0.00569470846104156,Atp6v0b/Atp6ap1/Atp6v0e2/Atp6v0e/Atp5g1/Atp6v1f/Atp6v1c1/Atp6v0d1/Atp1a1/P2rx1/Atp6v1a/Atp1a2/Atp5g2,13
GO:0002428,GO:0002428,antigen processing and presentation of peptide antigen via MHC class Ib,11/3174,17/14089,0.000233832326761191,0.00696991136738056,0.00569470846104156,H2-K1/B2m/H2-Q7/H2-Q6/H2-D1/Tap2/H2-Q4/H2-T23/H2-Q10/H2-T24/H2-T22,11
GO:0046514,GO:0046514,ceramide catabolic process,11/3174,17/14089,0.000233832326761191,0.00696991136738056,0.00569470846104156,Hexb/Psap/Naga/Hexa/Asah1/Neu1/Galc/Prkcd/Acer3/Gba/Gm2a,11
GO:0007584,GO:0007584,response to nutrient,33/3174,82/14089,0.000234476711505046,0.00696991136738056,0.00569470846104156,Gatm/Arsb/Alad/Lpl/Pdia3/Hsp90b1/Ada/Il1b/Usf1/Gas6/Bckdhb/Fyn/Atp5g1/Fes/Tmbim6/P2rx7/Eif2ak2/Mapt/Stat1/Spp1/P2rx4/Pim1/Usf2/P2rx1/Asph/Casp1/Cib2/Bglap/Bglap2/Folr1/Slc8a1/Ryr1/Slc27a4,33
GO:0014909,GO:0014909,smooth muscle cell migration,33/3174,82/14089,0.000234476711505046,0.00696991136738056,0.00569470846104156,Plau/Egr1/Pdgfb/P2ry6/Serpine1/Pak1/Aif1/Smo/Mef2c/Iqgap1/Il6st/Adamts1/Igf1/Lrp1/Bcl2/Dock4/Itgb3/Ccl5/Nfe2l2/Camk2d/Igfbp3/Myo5a/P2ry2/Zfp950/Arpc2/Vtn/Myc/Agt/Sorl1/Lpar1/Igfbp5/F3/Coro1b,33
GO:0051279,GO:0051279,regulation of release of sequestered calcium ion into cytosol,28/3174,66/14089,0.000240944471318458,0.00712524964924738,0.00582162632002763,P2ry6/Cxcl10/Ank2/Tgfb2/Prkce/Cyba/Selenon/Pkd2/Itgb3/Capn3/Camk2d/Ubash3b/Coro1a/Ptpn6/Myo5a/Xcl1/Sri/Asph/Atg5/Chd7/F2r/Thy1/Cxcr3/Plcg1/Slc8a1/Jph3/Tgfb1/Lyn,28
GO:0071396,GO:0071396,cellular response to lipid,115/3174,380/14089,0.000244202122931082,0.00718455168849036,0.00587007856092907,Pycard/Cd180/Ddit4/Ywhah/Gnas/Padi2/Kdm5d/Cd84/P2ry6/Lpl/Sirpa/Serpine1/Pdia3/Cd14/Cd68/Cxcl10/Cebpb/Ly86/Pid1/Pak1/Nrip1/Tnfaip3/Smo/Sgk1/Ccl12/Mef2c/Havcr2/Axl/H2afz/Prkce/Zfp36l2/Ccl2/Calr/Selenos/Il1b/Fkbp4/Nfkbia/Gh/Cx3cr1/Irf8/Igf1/Casp9/Abl2/Ddx5/Irgm2/Zfp36/Npc1/Fes/Cxcl16/Dgat2/Per1/Rhoa/Glrx/Foxp1/Ccl5/Ppp5c/Dnaja1/Ube2i/Mmp2/Arid5a/Hmga2/Stat1/Twf2/Arrb2/Spp1/Pde4b/Cdk4/Pdcd4/Nr3c1/Pim1/Atp1a1/Trem2/Insig1/Arid1a/Bcl10/Sbno2/Irak2/Casp1/Fcgr4/Hdac1/Ranbp1/Dnm1l/Msn/Akap13/Brinp3/Adcy8/Ogt/Bad/Mtdh/Cxcl2/Ifng/Phb2/Htra2/Sash1/Ptch1/Ufm1/Lpar1/Il6/Gnai1/Malt1/Tlr4/Plcb1/Atp1a2/Inhba/Ltf/Calcoco1/Prdx2/Upf1/Hnrnpk/Cnot2/Ppargc1b/Ncor1/Tgfb1/Lyn/Akt1,115
GO:0043434,GO:0043434,response to peptide hormone,84/3174,263/14089,0.000248325202879225,0.00726858004550059,0.00593873323534474,Gatm/Egr1/Cyfip1/Lpl/Pid1/Pak1/Ybx1/Cacybp/Sgk1/Car2/Pik3r1/H2afz/Cfl1/Il1b/Leprot/Usf1/Lmbrd1/Gh/Egr2/Igf1/Ccnd3/Atp2a2/Pten/Lpin1/Nr4a1/Gdf15/Gnai2/Atp2b1/Pkm/Serpina1b/Adrm1/Irf1/Stat1/Prkcb/Srsf5/Eif2b3/Grb14/Eprs/Cdk4/Tbc1d4/Soga1/Rhoq/Zfp106/Prkcd/Myo5a/Serpina3g/Serpina3n/Pld2/Csk/Eif6/Gsk3b/Slc2a8/Bglap/Adcy8/Trpv4/Agt/Srsf3/Ogt/Agtrap/Ptpre/Socs7/Cav2/Prkcq/Nr4a2/Irs2/Nucb2/Rab8a/Atp2a1/Cyc1/Bglap2/Plcb1/Anxa5/Socs3/Chuk/Cpeb2/Pde3b/Syap1/Ankrd26/Slc27a1/Hnrnpk/Eif4ebp2/Stxbp4/Akt1/Cish,84
GO:0055074,GO:0055074,calcium ion homeostasis,111/3174,365/14089,0.000252781125223156,0.0073317164483758,0.00599031831135243,Apoe/Ccr6/Cacna1a/Hexb/C5ar2/Gnas/C5ar1/P2ry6/Cxcl10/Ccrl2/Ccl3/Cd52/Atp2c1/Ank2/Cmklr1/Tgfb2/Prkce/Ccl2/Il6st/Ccdc47/Il1b/Inpp4b/Cyba/Cx3cr1/Tcirg1/Selenon/Lrp1/Bcl2/Pkd2/Atp2a2/Ccr5/Abl2/Adrb1/Fyn/Itgb3/Capn3/Tmbim6/Cln3/Atp2b1/Mcur1/P2rx7/Tmem64/Ccl5/Smad3/Grina/Sppl3/Camk2d/Prkcb/Ubash3b/Adrb2/Coro1a/Ptpn6/Bcap31/P2rx4/S1pr1/Tgm2/Herpud1/Myo5a/P2ry2/Xcl1/Sri/Calb1/Slc24a2/C3ar1/P2rx1/Asph/Atg5/S100b/Gna15/Eif5a/Chd7/F2r/Nptn/Thy1/Bbc3/Cib2/Cxcr3/Adcy8/Trpv4/Agt/Gja1/Pik3cg/Trpm2/Plcg1/Gpr157/Itgav/Cxcl2/Atp13a2/Itpr2/Mcoln1/Nucb2/Pik3cb/Sgcd/Lpar1/Atp2a1/Anxa6/Tmtc2/Slc8b1/Plcb1/Tnni3/Anxa5/Atp1a2/Lpar6/Slc8a1/Ryr1/Jph3/Tmem165/Clstn1/Tgfb1/Lyn/Sv2a,111
GO:0016032,GO:0016032,viral process,81/3174,252/14089,0.000253117596070098,0.0073317164483758,0.00599031831135243,Apoe/Apobec3/Bst2/Ddx3x/Lgals1/Hspa8/Hsp90ab1/Cd74/Fam111a/Ctsb/Jun/Ppib/Axl/Srpk2/Vps18/P4hb/Ccl4/Cfl1/Usf1/Gas6/Bcl2/Ccr5/Oasl2/Ddx5/Zfp36/Pfn1/Itgb3/Ppih/Npc1/Ccnt2/Creb3/Trim30a/Ifitm3/Ccl5/Smad3/Eif2ak2/Ube2i/Stat1/Nectin2/Cnot7/Ppia/Oasl1/Rsf1/Tardbp/Eif3f/Vcam1/Dhx9/Eif3d/Trim28/Bcl2l11/Atg5/Icam1/Hdac1/Vamp8/Trim27/Slpi/Trim21/Myc/Ppid/Ifitm1/Bad/Vps37b/Eif3a/Itgav/Tnfrsf14/Cav2/Vps4b/Ythdc2/Ltf/Hacd3/Trim25/Smc3/Gsn/Ddx6/Smarcb1/Srpk1/Eif3l/Denr/Morc2a/Ifitm2/Tgfb1,81
GO:0071887,GO:0071887,leukocyte apoptotic process,41/3174,109/14089,0.000254316118742685,0.0073317164483758,0.00599031831135243,Fcer1g/Il7r/Pnp/Tsc22d3/Nfkbid/Cd74/Rps6/Mef2c/Bcl2a1a/Tgfb2/Axl/Ada/Kdelr1/Selenos/Tnfrsf21/Gas6/Slc7a11/Ccr5/Pten/P2rx7/Ccl5/Itpkb/Bcl10/Cxcl12/Bcl2l11/St6gal1/Cdkn2a/Bbc3/Myc/Arg2/Hcar2/Cd3g/Prkcq/Ifng/Irs2/Pik3cb/Il6/Fnip1/Pkn1/Lyn/Akt1,41
GO:0006413,GO:0006413,translational initiation,38/3174,99/14089,0.000261993326231225,0.00751421150303078,0.0061394243870345,Eif2s3y/Rps2/Ddx3x/Ppp1r15a/Eif1/Eif4a2/Eif3i/Eif4a1/Eif2ak2/Npm1/Eif2s1/Eif2b3/Ythdf2/Habp4/Eif3f/Bank1/Eif3d/Eif2s3x/Dnajc3/Paip1/Paip2/Eif6/Eif3a/Alkbh1/Eif5b/Eif4e2/Mtif3/Ncbp2/Eif3k/Eif4b/Eif1b/Eif5/Eif3m/Fech/Eif4ebp2/Eif3l/Ago2/Denr,38
GO:0072503,GO:0072503,cellular divalent inorganic cation homeostasis,113/3174,373/14089,0.000263265907636254,0.00751421150303078,0.0061394243870345,Apoe/Ccr6/Cacna1a/Hexb/C5ar2/C5ar1/P2ry6/Cxcl10/Ccrl2/Ccl3/Cd52/Atp2c1/Ank2/Cmklr1/Tgfb2/Prkce/Ccl2/Il6st/Il1b/Inpp4b/Cyba/Cx3cr1/Tcirg1/Selenon/Lrp1/Bcl2/Pkd2/Atp2a2/Ccr5/Mt1/Abl2/Adrb1/Fyn/Itgb3/Capn3/Tmbim6/Cln3/Atp2b1/Mcur1/P2rx7/Tmem64/Ccl5/Smad3/Grina/Sppl3/Camk2d/Prkcb/Ubash3b/Adrb2/Coro1a/Ptpn6/Bcap31/P2rx4/S1pr1/Tgm2/Herpud1/Myo5a/P2ry2/Xcl1/Sri/Slc39a6/Slc39a4/Calb1/Slc24a2/Slc11a1/C3ar1/P2rx1/Asph/Atg5/S100b/Gna15/Eif5a/Chd7/F2r/Nptn/Thy1/Bbc3/Cib2/Slc39a7/Cxcr3/Adcy8/Trpv4/Agt/Gja1/Pik3cg/Trpm2/Plcg1/Gpr157/Itgav/Cxcl2/Atp13a2/Itpr2/Mcoln1/Nucb2/Pik3cb/Lpar1/Atp2a1/Anxa6/Slc8b1/Plcb1/Tnni3/Anxa5/Atp1a2/Ap3d1/Lpar6/Slc8a1/Ryr1/Jph3/Tmem165/Clstn1/Tgfb1/Lyn/Sv2a,113
GO:0006458,GO:0006458,'de novo' protein folding,18/3174,36/14089,0.000273855184730017,0.00777775839007975,0.00635475319230207,H2-DMb1/Hspa8/H2-DMa/Cd74/Hsph1/Hspd1/Dnajb1/Hspa1b/Hspa1a/Selenof/Hspa5/Dnajc7/Dnajb14/Hspe1/Cct2/St13/Tor1a/Sh3glb1,18
GO:0002761,GO:0002761,regulation of myeloid leukocyte differentiation,40/3174,106/14089,0.000278105644929674,0.00785956692099282,0.00642159417615681,C1qc/Tyrobp/Gnas/Cebpb/Fos/Csf1/Cd74/Tfe3/Ccl3/Atp6ap1/Jun/Tjp2/Car2/Pik3r1/Rassf2/Mafb/Inpp4b/Itgb3/Fes/Csf1r/Tmem64/Ctnnbip1/Ccl5/Mitf/Tob2/Ubash3b/Ikzf1/Runx1/Prdm16/Trem2/Asxl2/Zfpm1/Gsk3b/Myc/Ifng/Thoc5/Hax1/Ppargc1b/Tgfb1/Lyn,40
GO:0043277,GO:0043277,apoptotic cell clearance,19/3174,39/14089,0.00028662105855696,0.00795337289090056,0.00649823756835687,Tyrobp/Cd300lf/Axl/Ccl2/Gas6/Lrp1/Pear1/Itgb3/C3/Rac1/Tgm2/Trem2/Megf10/Itgav/Txndc5/Mfge8/Rab14/Abca7/Adgrb1,19
GO:0006816,GO:0006816,calcium ion transport,101/3174,328/14089,0.00028710428739019,0.00795337289090056,0.00649823756835687,Cacna1a/Pdgfb/Cd84/P2ry6/Serpine1/Cxcl10/Usp2/Bin1/Ccl12/Atp2c1/Tspan13/Ank2/Lilra5/Tgfb2/Prkce/Ccl4/Saraf/Cyba/Selenon/Gas6/Igf1/Bcl2/Pkd2/Atp2a2/Ccr5/Slc25a25/Gem/Adrb1/Cysltr1/Fyn/Itgb3/Capn3/Camk2b/Tmbim6/Gnai2/Atp2b1/Creb3/Rhoa/Mcur1/P2rx7/Calcrl/Ccl5/Camk2d/Prkcb/Arrb2/Ubash3b/Adrb2/Pde4b/Coro1a/Ptpn6/P2rx4/Nfatc1/Gjc2/Myo5a/Xcl1/Sri/Slc24a2/Hes1/Ppp2ca/P2rx1/Asph/Cxcl12/Atg5/Chd7/Icam1/F2r/Trim27/Dnm1l/Thy1/Bbc3/Gnao1/Cxcr3/Trpv4/Agt/Gja1/Pik3cg/Gnb5/Trpm2/Nipsnap2/Plcg1/Itgav/Itpr2/Mcoln1/Cacna1d/Atp2a1/Wnk3/Anxa6/Slc8b1/Cracr2b/Plcb1/Atp1a2/Jph4/Slc8a1/Grin3a/Ahnak/Ryr1/Jph3/Tmem165/Ramp1/Tgfb1/Lyn,101
GO:0002709,GO:0002709,regulation of T cell mediated immunity,30/3174,73/14089,0.000288039635803964,0.00795337289090056,0.00649823756835687,H2-K1/Il7r/B2m/Pnp/H2-Q7/Hspa8/H2-Q6/Hspd1/H2-D1/Il1b/Hfe/Cd81/Tap2/P2rx7/Slamf1/Vsir/Arid5a/Nectin2/H2-Q4/Fam49b/Stx7/Xcl1/H2-T23/H2-Q10/H2-T24/H2-T22/Il6/Spn/Malt1/Tbx21,30
GO:0032611,GO:0032611,interleukin-1 beta production,30/3174,73/14089,0.000288039635803964,0.00795337289090056,0.00649823756835687,Pycard/Egr1/Tyrobp/Lpl/Sirpa/Ccl3/Tnfaip3/Ifi204/Lilra5/Hspb1/Il1b/Cx3cr1/Igf1/Ccr5/Nlrp1b/Tnfaip8/P2rx7/Casp4/Smad3/Arrb2/Tmem106a/Nlrp1a/Trem2/Nod1/Casp1/F2r/Arg2/Ifng/Serpinb1a/Tlr4,30
GO:0072507,GO:0072507,divalent inorganic cation homeostasis,118/3174,393/14089,0.00028852084878831,0.00795337289090056,0.00649823756835687,Apoe/Ccr6/Cacna1a/Hexb/C5ar2/Gnas/C5ar1/P2ry6/Cxcl10/Ccrl2/Ccl3/Cd52/Atp2c1/Ank2/Cmklr1/Tgfb2/Prkce/Ccl2/Il6st/Ccdc47/Il1b/Inpp4b/Cyba/Cx3cr1/Tcirg1/Selenon/Lrp1/Bcl2/Pkd2/Atp2a2/Ccr5/Mt1/Abl2/Adrb1/Fyn/Itgb3/Capn3/Tmbim6/Cln3/Atp2b1/Mcur1/P2rx7/Tmem64/Ccl5/Smad3/Grina/Sppl3/Camk2d/Prkcb/Ubash3b/Adrb2/Coro1a/Ptpn6/Bcap31/P2rx4/S1pr1/Tgm2/Herpud1/Myo5a/P2ry2/Xcl1/Sri/Slc39a6/Slc39a4/Calb1/Slc24a2/Slc11a1/C3ar1/P2rx1/Asph/Atg5/S100b/Gna15/Eif5a/Chd7/F2r/Nptn/Thy1/Bbc3/Cib2/Slc39a7/Cxcr3/Adcy8/Trpv4/Agt/Gja1/Pik3cg/Trpm2/Plcg1/Gpr157/Itgav/Cxcl2/Atp13a2/Itpr2/Mcoln1/Nucb2/Kcna1/Pik3cb/Sgcd/Lpar1/Atp2a1/Anxa6/Tmtc2/Slc8b1/Plcb1/Tnni3/Anxa5/Atp1a2/Ap3d1/Lpar6/Slc8a1/Ryr1/Jph3/Tmem165/Clstn1/Tgfb1/Lyn/Sv2a,118
GO:0030149,GO:0030149,sphingolipid catabolic process,14/3174,25/14089,0.000289742885514767,0.00795337289090056,0.00649823756835687,Hexb/Psap/Pdxdc1/Naga/Hexa/Asah1/Neu1/Galc/Smpdl3b/Prkcd/Acer3/Smpd1/Gba/Gm2a,14
GO:0071222,GO:0071222,cellular response to lipopolysaccharide,52/3174,148/14089,0.000305100035926581,0.00833504241005142,0.00681007749363943,Pycard/Cd180/Cd84/Sirpa/Serpine1/Cd14/Cd68/Cxcl10/Cebpb/Ly86/Tnfaip3/Ccl12/Mef2c/Havcr2/Axl/Prkce/Ccl2/Selenos/Il1b/Nfkbia/Cx3cr1/Irf8/Irgm2/Zfp36/Cxcl16/Rhoa/Ccl5/Arid5a/Stat1/Pde4b/Cdk4/Pdcd4/Trem2/Bcl10/Sbno2/Irak2/Casp1/Fcgr4/Ogt/Mtdh/Cxcl2/Ifng/Sash1/Il6/Malt1/Tlr4/Ltf/Prdx2/Upf1/Tgfb1/Lyn/Akt1,52
GO:1903362,GO:1903362,regulation of cellular protein catabolic process,73/3174,224/14089,0.000316307956355025,0.00860027841520748,0.00702678637889212,Apoe/Edem2/Ctsc/Alad/Ecscr/Hsp90ab1/Mylip/Os9/Tnfaip3/Wdr91/Rpl5/Furin/Ophn1/Rpl23/Nupr1/Hsp90aa1/Gipc1/Ubb/Pdcl3/Hspa1b/Rps7/Hfe/Rpl11/Lrp1/Laptm4b/Rack1/Pten/Hspa1a/Erlec1/Cd81/Gclc/Derl2/Ezr/Smurf1/Gna12/Cbfa2t3/Il33/Gpx1/Bcap31/Rnf180/Herpud1/Csnk1a1/Trem2/Pttg1ip/Plk2/Rchy1/Ubxn1/Stub1/Cdkn2a/Cdk5rap3/Gsk3b/Msn/Atraid/Ube2v2/Gba/Map1a/Ogt/Atp13a2/Sgta/Edem1/Faf1/Sdcbp/Clec16a/Ubqln2/Ube2g2/Mtm1/Dvl1/Rnf19b/Psmd14/Rnft1/Ubac2/Akt1/Fbxl5,73
GO:0006417,GO:0006417,regulation of translation,92/3174,295/14089,0.000326333252829051,0.0088310088277371,0.00721530275495414,Ang/Rpl26/Gapdh/Ddx3x/Cyfip1/Neurl1a/Qk/Rpl5/Sox4/Ngrn/Rps3a1/Zfp36l2/Cnot8/Calr/Rpl38/Ddx39b/Ppp1r15a/Rpl22/Rplp1/Eif4a3/Eef2/Igf1/Rack1/Aplp1/Rps3/Rpl10/Zfp36/Btg2/Per1/Rps9/Eif2ak2/Npm1/Eif2s1/C1qbp/Upf3b/Cnot7/Dhx36/Eprs/Cdk4/Ythdf2/Habp4/Bank1/Dhx9/Eif3d/Tnrc6c/Elavl4/Dnajc3/Mvk/Eif5a/Rps27l/Mettl16/Paip1/Paip2/Eif6/Rgs2/Pstk/Rpusd4/Alkbh1/Enc1/Eif5b/Elavl1/Caprin1/Eif4e2/Coa3/Il6/Serp1/Ago1/Ncbp2/Eif3k/Gigyf2/Ngdn/S100a9/Igfbp5/Tia1/Mtg2/Dph6/Shmt2/Cdk5rap1/Hnrnpr/Rida/Dapk3/Cpeb2/Zfp706/Eif5/Lsm14a/Upf1/Cnbp/Cnot2/Fech/Eif4ebp2/Ago2/Akt1,92
GO:0002475,GO:0002475,antigen processing and presentation via MHC class Ib,12/3174,20/14089,0.000333989865178802,0.00899577397432294,0.00734992275582508,H2-K1/B2m/H2-Q7/H2-Q6/H2-D1/Tap2/H2-Q4/H2-T23/H2-Q10/H2-T24/H2-T22/Ap3d1,12
GO:0008610,GO:0008610,lipid biosynthetic process,131/3174,445/14089,0.000346384358559797,0.00928601432269886,0.00758706123298956,Apoe/Ang/Plp1/Hexb/Egr1/Pdgfb/Tbxas1/Lpl/Pigt/Ptgds/Isyna1/Tecr/Cd74/Qk/Hsd17b12/Lpcat2/Elovl1/Hpgds/Cept1/Fads1/Thrsp/Il1b/Scd2/Gh/Por/Igf1/Lpin1/Dhcr7/Asah1/Hsd17b11/Serinc1/Fabp3/Ptgs1/Ebp/Dgat2/P2rx7/Cyp2r1/Ormdl1/Hacd2/C3/Chka/Pigu/St8sia4/Cdk4/Ptdss2/Nr3c1/Chpt1/Msmo1/B4galnt1/Degs1/Kdsr/Prkcd/Myo5a/Samd8/Igfbp7/Ndufab1/Pi4k2a/Atp1a1/Insig1/Mlxipl/Pik3c2b/Ormdl2/Cers5/Acer3/Sptssa/Hacd4/Dpm3/Smpd1/P2rx1/Pigx/Mvk/Pcyt1a/St3gal4/Pld2/Fa2h/Erg28/Pigs/Pigf/Eif6/Sptlc1/Mvd/Acsl1/Gba/Abcg1/Scd1/Agt/St3gal2/Pibf1/Pik3cg/Ugt8a/Far1/Ifng/Ormdl3/Acss2/Stard4/Pik3cb/Dpm1/Apob/Dhrs7b/Sik1/Lpcat3/Taz/Pnpla8/Hdhd5/Sec14l2/Adgrf5/Pecr/Hint2/Hacd1/Pigc/Tcf7l2/Ptdss1/Acsl4/Hacd3/Sc5d/Ugcg/Srd5a1/Fdps/Slc27a1/Pigyl/Cyp51/Nsdhl/Pcyt2/Pbx1/Scp2/Prkag1/Sh3glb1/Selenoi/Akt1/Hmgcs2/Insig2,131
GO:0019724,GO:0019724,B cell mediated immunity,42/3174,114/14089,0.000361010870219253,0.00963311331371096,0.00787065559405795,Ccr6/C1qc/C1qb/Fcer1g/C1qa/Crlf2/Fcgr3/Fcgr1/H2-DMa/Cd74/Ighm/Hspd1/H2-Ab1/Clcf1/Icosl/Gapt/Tcirg1/Cd81/Pirb/C3/6030468B19Rik/Nectin2/C1qbp/Ptpn6/Cr1l/Prkcd/Xcl1/H2-T23/C4b/Bcl10/Trbc2/Thoc1/Mad2l2/Ifng/Pou2f2/Irf7/C1rb/Ercc1/Masp2/Tgfb1/Tbx21/Fgl2,42
GO:0045670,GO:0045670,regulation of osteoclast differentiation,26/3174,61/14089,0.000363331209705279,0.00965014421332957,0.00788457054979342,Tyrobp/Gnas/Cebpb/Fos/Csf1/Tfe3/Ccl3/Atp6ap1/Tjp2/Car2/Pik3r1/Rassf2/Mafb/Inpp4b/Itgb3/Csf1r/Tmem64/Ccl5/Mitf/Tob2/Ubash3b/Trem2/Asxl2/Gsk3b/Ifng/Ppargc1b,26
GO:0032612,GO:0032612,interleukin-1 production,34/3174,87/14089,0.000365742434856798,0.00966942096208962,0.00790032045800301,Pycard/Egr1/Tyrobp/Lpl/Sirpa/Ccl3/Tnfaip3/Ifi204/Lilra5/Havcr2/Hspb1/Il1b/Cx3cr1/Gas6/Igf1/Ccr5/Nlrp1b/Tnfaip8/P2rx7/Casp4/Smad3/Arrb2/Tmem106a/Nlrp1a/Trem2/Nod1/Casp1/Hdac1/F2r/Arg2/S100a13/Ifng/Serpinb1a/Tlr4,34
GO:0050920,GO:0050920,regulation of chemotaxis,59/3174,174/14089,0.00036800454972807,0.00968459679720154,0.00791271974861948,Ccr6/Tubb2b/Pdgfb/C5ar2/Padi2/C5ar1/Nrp1/Slamf8/Serpine1/Cxcl10/Lgmn/Csf1/Cd74/Pla2g7/Aif1/Ccl12/Cmklr1/Hspb1/Ccl4/Ccl2/Calr/Il1b/Gas6/Ptn/Dusp1/Bst1/Jam3/Creb3/Nbl1/Slamf1/Ccl5/Smad3/Rac1/C1qbp/Mospd2/P2rx4/S1pr1/Camk1d/Tiam1/Xcl1/Mtus1/Trem2/C3ar1/Cxcl12/St6gal1/Efnb2/Cxcr3/Trpv4/Mmp28/Nckap1l/Fn1/Lpar1/Slc8b1/Stx4a/Mycbp2/Bmpr2/Tgfb1/Lyn/Coro1b,59
GO:0006874,GO:0006874,cellular calcium ion homeostasis,107/3174,353/14089,0.000369773290390021,0.009686709438208,0.00791444586448817,Apoe/Ccr6/Cacna1a/Hexb/C5ar2/C5ar1/P2ry6/Cxcl10/Ccrl2/Ccl3/Cd52/Atp2c1/Ank2/Cmklr1/Tgfb2/Prkce/Ccl2/Il6st/Il1b/Inpp4b/Cyba/Cx3cr1/Tcirg1/Selenon/Lrp1/Bcl2/Pkd2/Atp2a2/Ccr5/Abl2/Adrb1/Fyn/Itgb3/Capn3/Tmbim6/Cln3/Atp2b1/Mcur1/P2rx7/Tmem64/Ccl5/Smad3/Grina/Sppl3/Camk2d/Prkcb/Ubash3b/Adrb2/Coro1a/Ptpn6/Bcap31/P2rx4/S1pr1/Tgm2/Herpud1/Myo5a/P2ry2/Xcl1/Sri/Calb1/Slc24a2/C3ar1/P2rx1/Asph/Atg5/S100b/Gna15/Eif5a/Chd7/F2r/Nptn/Thy1/Bbc3/Cib2/Cxcr3/Adcy8/Trpv4/Agt/Gja1/Pik3cg/Trpm2/Plcg1/Gpr157/Itgav/Cxcl2/Atp13a2/Itpr2/Mcoln1/Nucb2/Pik3cb/Lpar1/Atp2a1/Anxa6/Slc8b1/Plcb1/Tnni3/Anxa5/Atp1a2/Lpar6/Slc8a1/Ryr1/Jph3/Tmem165/Clstn1/Tgfb1/Lyn/Sv2a,107
GO:0043900,GO:0043900,regulation of multi-organism process,102/3174,334/14089,0.000373777414211183,0.0097470955696798,0.00796378385398276,Apoe/Plau/Pycard/Gapdh/Cd180/Apobec3/Bst2/Ddx3x/Cd84/Lgals1/Hspa8/Tspan32/Ly86/Ptgds/Cd74/Fam111a/Grn/Tnfaip3/Jun/Tpst2/Ppib/Fuca2/Havcr2/Hpgds/Prdx4/Ada/Srpk2/Shb/P4hb/Ccl4/Calr/Cfl1/Mmp12/Il1b/Cyba/Lhfpl2/Irf8/Igf1/Bcl2/Ccr5/Oasl2/Ddx5/Zfp36/Pfn1/Ppih/Creb3/Trim30a/Ifitm3/Ccl5/Eif2ak2/Stat1/Nectin2/C1qbp/Camp/Cnot7/Grb14/Traf3ip1/Ythdf2/Syt11/Ppia/Arhgdib/Oasl1/Rsf1/P2ry2/Tardbp/Dhx9/Trim28/Nod1/Bcl2l11/Hdac1/B4galt1/Trim27/Slpi/Trim21/Arg2/Ppid/Cib1/Scd1/Ifitm1/Bad/Vps37b/Itgav/Cav2/Ifng/Sash1/Vps4b/Spn/Ythdc2/Plcb1/Inhba/Ltf/Hacd3/Trim25/Prdx2/Smc3/Gsn/Smarcb1/Srpk1/Ago2/Morc2a/Ifitm2/Fgl2,102
GO:0051402,GO:0051402,neuron apoptotic process,81/3174,255/14089,0.00038426312036124,0.00997519240503364,0.00815014848758563,Apoe/Cacna1a/Gapdh/Egr1/Tyrobp/C5ar1/Nrp1/Pigt/Ctsz/Cebpb/Lgmn/Hsp90ab1/Ccl3/Hsph1/Kcnip3/Grn/Hspd1/Jun/Smo/Ccl12/Mef2c/Clcf1/Tgfb2/Axl/Srpk2/Nes/Kcnma1/Kras/Il1b/Tnfrsf21/Cx3cr1/Lrp1/Bcl2/Casp9/Mt1/Nlrp1b/Hyou1/Sigmar1/Fyn/Btg2/Ppt1/Gclc/Cln3/Rhoa/Ptprz1/Cdc42/Ralbp1/Kdm2b/Gpx1/Mcl1/Npm1/Aifm1/Arrb2/Coro1a/Nr3c1/Pcp4/Casp6/Mag/Rapsn/Gpi1/Bcl2l11/Pin1/Cntfr/Hdac1/F2r/Erbb3/Aatk/Set/Bbc3/Gsk3b/Pmaip1/Ube2v2/Agt/Alkbh1/Tnfrsf1a/Nr4a2/Unc5b/Faim2/Zpr1/Prdx2/Casp3,81
GO:0016064,GO:0016064,immunoglobulin mediated immune response,41/3174,111/14089,0.000396397307546955,0.0102208318377266,0.00835084615531619,Ccr6/C1qc/C1qb/Fcer1g/C1qa/Crlf2/Fcgr3/Fcgr1/H2-DMa/Cd74/Ighm/Hspd1/H2-Ab1/Clcf1/Icosl/Gapt/Tcirg1/Cd81/C3/6030468B19Rik/Nectin2/C1qbp/Ptpn6/Cr1l/Prkcd/Xcl1/H2-T23/C4b/Bcl10/Trbc2/Thoc1/Mad2l2/Ifng/Pou2f2/Irf7/C1rb/Ercc1/Masp2/Tgfb1/Tbx21/Fgl2,41
GO:0033627,GO:0033627,cell adhesion mediated by integrin,24/3174,55/14089,0.000397288739726866,0.0102208318377266,0.00835084615531619,Plau/Itga6/Serpine1/Itgb5/Npnt/Lpxn/Tgfb2/Ada/Itgb3/Epha2/Ccl5/Ptpn6/Itgb1bp1/Icam1/Vtn/Cib1/Itgav/Nckap1l/Itgb1/Podxl/Itgb7/Ift74/Fermt3/Lyn,24
