	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Cbx3	1.26605880769996e-07	0.0235625677398944	0.165	0.139	0.0024414678047686
Creb1	1.26881183472083e-07	0.0227577142923179	0.133	0.11	0.00244677674207564
Dnajc11	1.27954096397137e-07	0.0178740504048669	0.081	0.062	0.00246746679492238
Psmc5	1.2824397876621e-07	0.0268138387726963	0.211	0.183	0.00247305688652759
Tcp1	1.30458956191534e-07	0.0260185803727863	0.215	0.187	0.00251577051119755
Gm26759	1.31848174212922e-07	0.0142790776824322	0.039	0.027	0.00254256019152198
Mitf	1.3201350260642e-07	0.0204255341435746	0.101	0.082	0.0025457483842622
Prpf31	1.32323374498954e-07	0.0178983492809534	0.083	0.066	0.00255172395383782
Wnt6	1.32485468524406e-07	-0.00441779825993811	0.001	0.005	0.00255484977502465
Il33	1.34017939554924e-07	-0.00788152660574517	0.006	0.012	0.00258440194637715
Mocs2	1.34281635942597e-07	0.019794417986782	0.097	0.077	0.00258948706751705
Adgrf5	1.34323817244789e-07	-0.010254036768396	0.013	0.022	0.00259030049174851
Bhlhb9	1.35834920470701e-07	0.0120143656233056	0.036	0.024	0.00261944060635699
Noc4l	1.36038518549388e-07	0.0123997636224674	0.042	0.029	0.0026233667917064
Ly96	1.37237396269681e-07	0.0185896881322578	0.121	0.1	0.00264648594966454
Clcn3	1.37607592365166e-07	-0.0196550105364745	0.17	0.181	0.00265362481116986
Mut	1.37718813287712e-07	0.0143651462813375	0.049	0.035	0.00265576959544024
Dhrs3	1.3836714326221e-07	0.0310703981252069	0.374	0.34	0.00266827199066846
Rufy1	1.39462632281897e-07	0.0172089018476885	0.073	0.056	0.0026893974009241
Aen	1.40293359144621e-07	0.0133711478996759	0.045	0.031	0.00270541713774488
Cdc40	1.41727372300915e-07	0.0239289867821	0.145	0.122	0.00273307064745084
Trmt112	1.42849845695559e-07	0.0261286972839411	0.3	0.268	0.00275471642439316
Tubb6	1.43371684339603e-07	-0.0175025794293173	0.039	0.052	0.0027647795608049
Kif1bp	1.45144274877329e-07	0.0186012097941785	0.097	0.077	0.00279896219673441
Tvp23b	1.45787865043152e-07	0.0173901140660631	0.095	0.075	0.00281137318949214
Adra2a	1.46533497641663e-07	0.0133951398143159	0.028	0.018	0.00282575196852182
Rbm18	1.46969531309608e-07	0.0186654945711756	0.105	0.085	0.00283416044177448
Zranb2	1.47583039006309e-07	0.0228163573150316	0.17	0.144	0.00284599132419765
Selenow	1.48459326109382e-07	-0.0291100419634111	0.177	0.201	0.00286288964469333
Eif5b	1.49294067841703e-07	0.0304602309940349	0.268	0.237	0.00287898680425939
Phax	1.49700570202671e-07	0.0216889062745441	0.122	0.1	0.0028868257957883
Zfp738	1.50607687710879e-07	0.0146593654743176	0.055	0.04	0.00290431864981659
Hscb	1.52401466993458e-07	0.01707673206603	0.076	0.058	0.00293890988950185
Fxyd6	1.5274801250243e-07	-0.00918655590701576	0.007	0.013	0.00294559267309687
Irf4	1.52996809420434e-07	-0.00867269205209475	0.011	0.019	0.00295039047286366
Pias4	1.53492933666586e-07	0.0173935436941333	0.094	0.074	0.00295995773282645
Cfap54	1.53775340706225e-07	-0.00801008055599204	0.004	0.01	0.00296540367017884
Rpap1	1.54397595293799e-07	0.0114892234643896	0.038	0.026	0.00297740322764561
Nsd1	1.58127079706681e-07	0.0282430288956378	0.226	0.198	0.00304932260506363
Arhgef11	1.58812014756706e-07	0.0131095586924337	0.042	0.029	0.00306253089256832
Brms1	1.60044249511591e-07	0.0184040842446681	0.091	0.071	0.00308629330758152
Igkc	1.64827477115781e-07	-0.0121797031386251	0.03	0.043	0.00317853306870072
Tm4sf1	1.66239759405565e-07	-0.0274085217048699	0.045	0.06	0.00320576752037691
Klhl2	1.66384036244839e-07	0.0117704402224202	0.046	0.033	0.00320854975494547
Sh2b3	1.67240048509523e-07	-0.0232884244897666	0.124	0.148	0.00322505709545764
Spns3	1.67762251594911e-07	-0.0109354545972052	0.02	0.031	0.00323512725975626
2810474O19Rik	1.68232949008331e-07	-0.0345314057439012	0.224	0.244	0.00324420418867666
Bglap2	1.68897625699762e-07	-0.0112717497578613	0	0.002	0.00325702181399421
Noa1	1.69897746437037e-07	0.0131127206300741	0.042	0.029	0.00327630814229183
Tctex1d2	1.70455308429494e-07	0.0172195907796995	0.074	0.057	0.00328706016775436
Dtd1	1.71995694175459e-07	0.0140569798690375	0.05	0.036	0.00331676496647956
Mgat3	1.73520383411948e-07	-0.00340246574240289	0.001	0.004	0.003346167073716
Snrpd1	1.78188395048457e-07	0.0236821670272251	0.161	0.135	0.00343618501011445
Ip6k2	1.79672967589768e-07	0.0103614877429598	0.03	0.02	0.00346481350700109
Icam2	1.8069002819323e-07	-0.00860564668849245	0.01	0.019	0.00348442650367824
Tspan13	1.80783926565761e-07	0.0292921667342222	0.31	0.278	0.00348623723989413
Prss56	1.82205123766867e-07	-0.00334473044776518	0	0.002	0.00351364360672026
Icam1	1.82671760788843e-07	-0.0430541709871702	0.325	0.352	0.00352264223505204
Nsmce2	1.83704636308534e-07	0.0178996588853465	0.083	0.066	0.00354256020657377
Rnf144b	1.84002612450329e-07	-0.0144099386780195	0.037	0.051	0.00354830637849214
Ngdn	1.84283005111449e-07	0.0205680350558609	0.118	0.096	0.00355371347056918
Abcd4	1.85233588912861e-07	0.0157959294949824	0.06	0.045	0.0035720445285956
Tars2	1.90154787423309e-07	0.0154838947947577	0.06	0.045	0.00366694492067109
Dock6	1.90239816840248e-07	-0.0103873353138195	0.015	0.023	0.00366858462794734
Commd3	1.91421976092788e-07	0.0260107904330089	0.203	0.177	0.00369138138697332
Atp5j2	1.92666261762876e-07	0.0281540389194763	0.422	0.387	0.00371537619183531
Mtif3	1.9310460446124e-07	0.0149084277316623	0.064	0.048	0.00372382919243054
Shisa2	1.93331554150199e-07	-0.00270335509541277	0	0.003	0.00372820569023243
Rasa4	1.97012264353302e-07	0.0290449121588343	0.241	0.212	0.00379918450578908
Gm5678	1.97226056901636e-07	0.00163827035331061	0.002	0	0.00380330728129116
Ttc27	1.98048500010817e-07	0.0101478211342105	0.027	0.017	0.0038191672742086
Dctn3	2.00078813598442e-07	0.0248020475122948	0.201	0.174	0.00385831984143235
Vamp8	2.01550367740027e-07	0.0316661024842061	0.468	0.435	0.00388669729149868
Nrd1	2.04743654789233e-07	0.0250226702241123	0.167	0.142	0.00394827663895557
Rad52	2.16254323271332e-07	0.0110856814468007	0.031	0.02	0.00417024836996436
Spr	2.1755676511161e-07	0.0197942889062977	0.12	0.099	0.00419536465841229
Tfg	2.21710068390815e-07	0.0209995539394443	0.128	0.106	0.00427545695884849
Ccdc153	2.21727674408004e-07	-0.0281495258852284	0.02	0.03	0.00427579647328394
Dennd1a	2.21827601756281e-07	0.0176022215419481	0.091	0.072	0.00427772347226812
Nelfe	2.22008735798016e-07	0.0181873995665281	0.092	0.073	0.00428121646112894
BC031181	2.23240979018945e-07	0.0274299973075259	0.271	0.24	0.00430497903940134
Rybp	2.23517309263224e-07	-0.0169005788091361	0.053	0.068	0.00431030779183202
Ifng	2.25046043315707e-07	-0.0132410329013699	0.014	0.012	0.0043397878993001
Zfyve26	2.26024294757326e-07	0.0208294624041027	0.144	0.121	0.00435865250010027
Mef2d	2.26245896913017e-07	-0.0248836009361969	0.131	0.154	0.00436292587607063
Wdr20	2.2825112881001e-07	0.0176449650080272	0.079	0.061	0.00440159476797224
Tnfrsf12a	2.29141763964147e-07	-0.0235151609707049	0.061	0.077	0.0044187697762846
Slc30a10	2.30976215714881e-07	-0.00782214743816211	0.006	0.012	0.00445414534384577
Unc5b	2.3155451861806e-07	-0.00645716749853879	0.004	0.01	0.00446529733703067
Pgrmc2	2.32792731561741e-07	0.0188979943216536	0.097	0.077	0.00448917503543661
Prmt7	2.35978269882051e-07	0.0171549343878494	0.076	0.058	0.00455060495640547
Glrx2	2.39053578056539e-07	0.0174183282730294	0.089	0.07	0.0046099091992423
AC160336.1	2.39721533130421e-07	0.0656068733323981	0.547	0.521	0.00462279004488703
Gm13889	2.40817677333482e-07	0.05110166279917	0.171	0.174	0.00464392808969887
Akt3	2.41182090219654e-07	0.0109131718341958	0.03	0.019	0.00465095542779582
1700001L19Rik	2.41297710352992e-07	-0.00517783175434635	0.002	0.007	0.00465318504644709
Aph1c	2.41472347861703e-07	0.00913273746873087	0.022	0.013	0.00465655275616508
Dmac1	2.42195384778653e-07	0.0185039664503365	0.102	0.082	0.00467049580007155
Ccnl2	2.42797128805296e-07	0.0242001004687676	0.173	0.148	0.00468209983188133
Zbtb2	2.428807563044e-07	-0.0176144612821977	0.052	0.068	0.00468371250457405
Rdm1	2.43950353316781e-07	0.0155805617792626	0.062	0.046	0.0047043386133608
2610318N02Rik	2.44499204236758e-07	0.00263738033427197	0.003	0.001	0.00471492265450164
Rbpms	2.47950250863169e-07	-0.0375380169459222	0.214	0.241	0.00478147263764536
2310022B05Rik	2.49067674885409e-07	-0.0128247699746379	0.024	0.035	0.00480302104249024
Abcf3	2.49301534941112e-07	0.0174219617506859	0.08	0.063	0.0048075307998044
Bop1	2.49574955042338e-07	0.0146933853532304	0.059	0.043	0.00481280343303645
Sema6d	2.49608722491697e-07	-0.0136007614074955	0.025	0.036	0.00481345460452988
Ccdc63	2.50122646789395e-07	-0.00533831497396774	0.005	0.01	0.0048233651206867
Faf1	2.50799680735975e-07	0.0163312482168396	0.069	0.052	0.00483642104331253
Batf3	2.51292073708225e-07	0.0196348902304276	0.106	0.085	0.00484591634938942
Ccnd1	2.52192887496229e-07	0.0250748544197096	0.257	0.228	0.00486328764247728
Cab39l	2.53194267080986e-07	0.0168789131353845	0.069	0.052	0.00488259824638974
Gpr89	2.53455494567639e-07	0.0159369673282725	0.067	0.051	0.00488763575724234
Ccng2	2.57403836105013e-07	0.0219662994734935	0.133	0.11	0.00496377557544907
AI837181	2.57628197954411e-07	0.019215280858825	0.111	0.09	0.00496810216935287
Ms4a7	2.59219749558542e-07	0.00961493427553354	0.02	0.011	0.00499879365048692
Blcap	2.60078774390887e-07	0.0152405766845741	0.067	0.05	0.00501535908535386
Cald1	2.61715323719267e-07	-0.0394053445328347	0.039	0.054	0.00504691830260235
Aldh2	2.62584001922406e-07	0.0229757381438821	0.191	0.164	0.00506366989307168
Trappc4	2.63173001898008e-07	0.0242095552856607	0.178	0.153	0.00507502816860118
Nrbp2	2.6547415282066e-07	-0.0084265859718327	0.008	0.016	0.00511940356299361
Cep44	2.67298916853999e-07	0.0156315194355594	0.057	0.042	0.00515459231261252
Inhba	2.71403670399411e-07	-0.00373262271924256	0	0.003	0.00523374837998225
Bid	2.72523527798462e-07	0.0172790026592625	0.081	0.063	0.00525534371006554
Mrpl39	2.74615561206215e-07	0.0155991303859775	0.064	0.049	0.00529568648230065
Tslp	2.78268119371107e-07	-0.00309164277833045	0.001	0.004	0.00536612241395242
Dcps	2.78847633003344e-07	0.0175624444316071	0.089	0.07	0.00537729775483649
Cox4i2	2.78932313569752e-07	-0.0144527357362591	0.012	0.02	0.0053789307348791
Ablim1	2.83482447923958e-07	-0.0183802797309541	0.052	0.069	0.00546667552576561
Rae1	2.84864097777333e-07	0.0205781485202163	0.119	0.098	0.00549331926153809
Ftsj3	2.85965224764631e-07	0.01764699269339	0.079	0.062	0.00551455339436114
Dnah12	2.89827035633655e-07	-0.00654943319494326	0.003	0.009	0.0055890245551594
Fbln2	2.93319022474132e-07	-0.00734167430610722	0.003	0.008	0.00565636402939116
Usp40	2.9381864075529e-07	0.0182718478132644	0.081	0.064	0.00566599866832501
Stat6	2.96252030854398e-07	-0.0221099974645618	0.12	0.14	0.0057129241629962
Ppcdc	2.96775298982477e-07	0.0286488996855778	0.28	0.25	0.00572301486557809
Phlda1	2.97007177112382e-07	-0.0125460645766632	0.12	0.141	0.00572748640343518
Strada	2.9818427813043e-07	0.0193393921090198	0.094	0.076	0.00575018561946722
Ino80e	2.99409265291664e-07	0.0183954748693608	0.145	0.123	0.00577380827188445
Taf1d	3.01048801226173e-07	0.0234405111927638	0.243	0.214	0.00580542508284551
Tm2d1	3.06286418592483e-07	0.0205877906606238	0.12	0.099	0.00590642729613744
Map2k2	3.06658251468144e-07	0.0285421385623861	0.308	0.277	0.0059135977213117
Ecd	3.07610585722802e-07	0.0171076753345652	0.079	0.061	0.00593196253507851
Fli1	3.07861446629243e-07	0.0273729404337075	0.258	0.228	0.00593680013679832
Enkur	3.09053696164261e-07	-0.00866187086370681	0.007	0.015	0.00595979147683161
Sharpin	3.09223879199768e-07	0.0177533984646443	0.084	0.066	0.00596307328648833
Nop56	3.1045435570265e-07	0.0264145839474139	0.203	0.179	0.0059868017953699
Rhog	3.11394641227696e-07	0.0302258125005706	0.322	0.291	0.00600493426143489
Ubap2	3.14395408566151e-07	0.0147406171328799	0.055	0.04	0.00606280105878965
Nedd1	3.15207809729661e-07	0.010514207869851	0.03	0.019	0.00607846740282679
Npepps	3.15647814097868e-07	0.0234187542566758	0.162	0.137	0.00608695244706329
Pag1	3.16887741310402e-07	-0.0271370434657882	0.558	0.553	0.0061108632034298
Fam168b	3.24606700047111e-07	-0.0214940437596147	0.106	0.128	0.00625971560370848
B4gat1	3.27435605642324e-07	0.0215245118353168	0.134	0.111	0.00631426821920657
Tmx3	3.28933368376444e-07	0.0220002832811895	0.142	0.119	0.00634315107577135
Ap4m1	3.30604468779499e-07	0.0153303685769821	0.06	0.045	0.00637537657594386
Clk1	3.31923440002417e-07	-0.0314029931595154	0.309	0.327	0.00640081161700661
Rps19bp1	3.34346765539983e-07	0.0182672659526078	0.091	0.072	0.00644754302667303
Fermt2	3.35392696985685e-07	-0.0105277098344773	0.028	0.039	0.00646771276867196
Pten	3.43834619277323e-07	0.029444385474218	0.28	0.251	0.00663050679814389
Naa38	3.45442044496674e-07	0.0227894019472274	0.144	0.121	0.00666150438607387
Micu1	3.47201383438198e-07	0.018437042704012	0.095	0.076	0.00669543147822221
Mbnl1	3.5228246735412e-07	-0.0350316988812944	0.579	0.587	0.00679341510045686
Adamts4	3.5509752190233e-07	-0.00282923557480021	0.001	0.004	0.00684770061236453
Gin1	3.55974307084557e-07	0.0126269760888059	0.041	0.028	0.0068646085378186
Rassf3	3.58610826163281e-07	0.019096877647716	0.091	0.072	0.00691545117173272
Washc1	3.6839955534102e-07	0.0194874302286859	0.107	0.087	0.00710421702519622
Rab5a	3.7286341586559e-07	0.0211403704971493	0.128	0.106	0.00719029811155204
Vstm4	3.73956537686357e-07	-0.0083621063993326	0.008	0.015	0.0072113778727437
Sf3a2	3.75804918826444e-07	0.0187414242149027	0.096	0.077	0.00724702205464914
Wls	3.80539816870996e-07	0.0238506058661723	0.216	0.188	0.00733832982854029
Fn3k	3.84322157703731e-07	0.00717447637541566	0.015	0.008	0.00741126848915875
Mkln1	3.85799310183004e-07	0.0264921213493196	0.286	0.256	0.00743975389756906
Abca9	3.87468342164729e-07	0.0284684721916068	0.243	0.215	0.00747193951030464
Icosl	3.94063881398584e-07	0.0215106087187363	0.128	0.106	0.00759912788889029
Mcrip1	3.95592607882611e-07	0.0280383275736591	0.284	0.254	0.00762860785040827
Crtap	3.97618894626777e-07	0.0130979824117984	0.052	0.04	0.00766768276398277
Slc39a7	4.02042034424135e-07	0.0172060373729023	0.219	0.195	0.00775297859183503
Nenf	4.06832567416413e-07	0.0255216605593211	0.241	0.212	0.00784535923005811
Fscn1	4.07503574226285e-07	-0.041656578019001	0.475	0.501	0.00785829892537969
Tln2	4.08368353627279e-07	0.0262098347789592	0.189	0.163	0.00787497533134845
Klrd1	4.13924538772934e-07	0.0108920831235551	0.026	0.016	0.00798212080569726
Ifi35	4.14937569407484e-07	0.0213050719415831	0.131	0.109	0.00800165608845391
Nbeal2	4.15769408246629e-07	-0.0135835280626439	0.035	0.048	0.00801769726862798
Atp5l	4.17546233409042e-07	0.0154088786539779	0.474	0.444	0.00805196156505997
Dpm2	4.18351222375053e-07	0.0201741136134636	0.123	0.102	0.00806748497228053
Igfbp4	4.22373053718303e-07	-0.00701937500179686	0.055	0.069	0.00814504196790375
Megf10	4.25530702384929e-07	-0.00316636701139783	0.001	0.004	0.00820593406479097
Pigk	4.29753221273697e-07	0.0232508434486098	0.156	0.132	0.00828736111904198
Utrn	4.30687582328134e-07	-0.0194858841759236	0.049	0.063	0.00830537933761573
Iqgap1	4.30752021527786e-07	-0.0262856884808391	0.109	0.131	0.00830662198314182
Gtf2h2	4.30766611756924e-07	0.0277096680010995	0.296	0.265	0.00830690334112052
Tlr4	4.31474087464585e-07	0.0168713994334769	0.076	0.06	0.00832054630266705
Itga6	4.33357069475496e-07	-0.0316024089074658	0.436	0.432	0.00835685772776546
Lsm10	4.33759715312986e-07	0.0193367399990968	0.107	0.087	0.00836462235009563
Ano6	4.34298984537176e-07	-0.0172500524519519	0.06	0.077	0.0083750216178149
Daam2	4.34445363215875e-07	-0.00797794665745368	0.008	0.015	0.00837784438425494
Amer1	4.35569502251431e-07	0.0104269781817655	0.028	0.018	0.0083995222814166
Tmco6	4.38300186433274e-07	0.0117610047691907	0.04	0.028	0.00845218079517926
Itga1	4.43085703179257e-07	-0.0164221884926569	0.023	0.034	0.00854446470010879
Ndufv2	4.43467525448174e-07	0.0243117229462027	0.193	0.167	0.00855182776074259
Ndufa9	4.4425021665888e-07	0.0241619936825056	0.185	0.162	0.00856692117804985
Rpl7l1	4.46565679696036e-07	0.0221529287980841	0.178	0.152	0.00861157256725837
Rabggta	4.51712187303156e-07	0.0148643773954294	0.059	0.044	0.00871081781995406
Gem	4.54705446784894e-07	0.0303050234292728	0.278	0.284	0.00876853983579989
Snrpd2	4.55420081012705e-07	0.0255909003829232	0.247	0.218	0.00878232084224901
Wdr41	4.55485647085158e-07	0.0154821857400473	0.058	0.043	0.00878358521839018
Anapc10	4.56234521092256e-07	0.015369212572288	0.064	0.049	0.00879802650474307
Hacd3	4.60627346379511e-07	0.0172266861901157	0.083	0.065	0.0088827377475825
Tnk2	4.60666826081992e-07	-0.00477659642619577	0.003	0.007	0.00888349907416514
Rlim	4.65556876840829e-07	-0.0226608772203337	0.131	0.149	0.00897779881299855
Agpat2	4.75114278747263e-07	0.0183414857173651	0.092	0.073	0.00916210375136223
Adgre4	4.78798844974071e-07	-0.00441029563998926	0.002	0.006	0.00923315692647998
Pole4	4.79901895012493e-07	0.0197009937571008	0.105	0.085	0.00925442814342092
Thumpd1	4.84003212068562e-07	0.0147634604804242	0.057	0.042	0.00933351794153015
Ppm1g	4.850231715019e-07	0.0225010536631584	0.179	0.154	0.00935318683924264
Uhrf2	4.93247414225379e-07	0.0234312125702555	0.179	0.153	0.00951178313592221
Atp2a3	4.9806227745396e-07	-0.0102697525905817	0.014	0.022	0.00960463295842217
Ulk2	5.03145934153944e-07	-0.023778029502908	0.139	0.163	0.00970266619422466
Mospd2	5.07937456407339e-07	0.0156696740026167	0.083	0.066	0.00979506590935912
Cops8	5.17049336111476e-07	0.0200384300816332	0.125	0.103	0.0099707793975737
Plpp7	5.19450917355204e-07	0.0108609921392969	0.032	0.021	0.0100170914902778
Mccc2	5.20899765971524e-07	0.0111515014289505	0.036	0.025	0.0100450310869949
Spty2d1	5.21679447291528e-07	-0.0227633241361512	0.147	0.173	0.0100600664615698
Smarcc1	5.23897710240816e-07	0.0178004184297561	0.097	0.078	0.0101028434442839
Yif1b	5.24528780420142e-07	0.0266143109877904	0.271	0.241	0.010115013001622
Klhdc2	5.27251856106619e-07	0.0186818419230826	0.107	0.087	0.01016752479316
Zcchc10	5.34686438602519e-07	0.0119732195447926	0.038	0.027	0.010310893282011
Vpreb3	5.35681973621318e-07	-0.0126283476998109	0.005	0.009	0.0103300911793135
Vit	5.36791104157771e-07	-0.00455390556178242	0.002	0.006	0.0103514796525785
Bco2	5.41083494298504e-07	-0.013543010859274	0.036	0.049	0.0104342541040524
Selplg	5.43648090344488e-07	-0.0201817510025593	0.964	0.971	0.0104837097742031
Nck1	5.46127048467847e-07	0.0183550282023451	0.093	0.074	0.010531514002654
Chchd1	5.47170273813709e-07	0.0218314914338961	0.136	0.114	0.0105516315602236
Keap1	5.50591301524488e-07	0.020502921222118	0.127	0.105	0.0106176026585982
Psmd10	5.52214464632927e-07	0.0156827514352908	0.072	0.056	0.0106489037359814
Prr13	5.55034575431336e-07	0.0265487866290866	0.221	0.194	0.0107032867526179
Clptm1l	5.59883564545288e-07	0.0255632697033576	0.224	0.197	0.0107967946586913
Babam2	5.62831354587716e-07	0.0230624041996044	0.163	0.139	0.0108536398418695
St6gal1	5.70447681822112e-07	-0.015079110619652	0.049	0.063	0.0110005130962576
Trp53rka	5.76325844448692e-07	0.0144472118682651	0.057	0.042	0.0111138675843486
Rabl2	5.7864091641051e-07	0.00713317541596775	0.025	0.017	0.0111585114320603
Dscr3	5.80950227210062e-07	0.0145516239046556	0.06	0.045	0.0112030441815188
Tiam1	5.81753817092552e-07	-0.0113843608343249	0.022	0.033	0.0112185406088128
Proser1	5.84532051546822e-07	0.0185887663175304	0.081	0.063	0.0112721160820289
Asb6	5.88362369914797e-07	0.0133813842851251	0.052	0.038	0.0113459799414369
Zfp68	5.92652512952577e-07	0.0150755744752019	0.065	0.049	0.0114287110597775
Ubap2l	5.93648789082307e-07	0.0282421600825456	0.263	0.234	0.0114479232486632
Ing4	5.95518727484464e-07	0.0194817642427884	0.146	0.124	0.0114839831408104
Blvra	5.99460083315623e-07	0.017168443396788	0.1	0.085	0.0115599882466585
Thyn1	6.00137087041989e-07	0.0149613119052224	0.062	0.046	0.0115730435865177
Disc1	6.04498766076213e-07	0.0166104382443016	0.073	0.057	0.0116571542050137
Timm50	6.09038427587993e-07	0.0181166021555325	0.119	0.099	0.0117446970376069
Fbxo3	6.14794845233179e-07	0.0134243077549695	0.073	0.058	0.0118557037954766
Fabp3	6.19863827591778e-07	0.0189205004205272	0.055	0.04	0.0119534540512798
Il11ra1	6.23489367063466e-07	0.020582096759017	0.117	0.097	0.0120233689544519
Irf3	6.24535463183341e-07	0.0202382461155999	0.131	0.109	0.0120435418720275
Zmiz1	6.25379082532315e-07	-0.0311048523375236	0.336	0.358	0.0120598102275532
Gm37306	6.26123767145976e-07	-0.00766838306540032	0.011	0.019	0.012074170725643
Igbp1	6.33333077762754e-07	0.0223859748782692	0.168	0.143	0.012213195071577
Nhlrc3	6.34562346580827e-07	0.0212947671374951	0.127	0.106	0.0122369002914647
Bccip	6.36015691814606e-07	0.0179813780093045	0.093	0.074	0.0122649266009529
Chchd6	6.37884616186161e-07	0.00916862720652637	0.047	0.036	0.0123009669385339
Prdx6	6.43843079775131e-07	-0.00323067876115565	0.166	0.155	0.0124158699503836
Ddx50	6.536583391135e-07	0.0345616940985221	0.273	0.245	0.0126051474114647
Tmem204	6.54338420200706e-07	-0.0158081574388824	0.044	0.058	0.0126182620951504
Peli1	6.62162896285502e-07	0.0219078520497671	0.288	0.259	0.0127691492919696
Irf2bp2	6.65633882643697e-07	0.0327179745169844	0.309	0.281	0.0128360837929011
Trp53i11	6.6629284258431e-07	-0.011247832160007	0.021	0.032	0.0128487911763958
Atraid	6.67638462016556e-07	0.0299489023636167	0.414	0.383	0.0128747401015273
Nsa2	6.72823098355066e-07	0.0300357855582041	0.301	0.271	0.0129747206286791
Zfpm1	6.81765939739973e-07	-0.0164814185471131	0.055	0.071	0.0131471743819456
Tusc2	6.83977924946508e-07	0.015178644701503	0.068	0.052	0.0131898303046685
Nr2f2	6.92592343110537e-07	-0.0153399957674211	0.017	0.026	0.0133559507445436
Kyat3	6.95207282890411e-07	0.00881770241847632	0.022	0.013	0.0134063772432587
Fastkd1	6.98621007952688e-07	0.00974195541079162	0.025	0.016	0.0134722075173596
Ireb2	7.00361921962147e-07	0.0168140063894981	0.078	0.061	0.013505779303118
Uqcr10	7.0265636523658e-07	0.0295359759792384	0.291	0.262	0.0135500253472222
Ano1	7.09977062684621e-07	-0.00766469191902088	0.005	0.011	0.0136911976768102
Fuom	7.11168114376698e-07	0.0115787889003069	0.038	0.026	0.0137141659176403
Pdcd2	7.19847084428165e-07	0.0145451326982129	0.059	0.044	0.0138815311761127
Atp5j	7.27892508313201e-07	0.0266686071734966	0.4	0.367	0.0140366791303118
Dhx36	7.29058825397424e-07	0.0202722419536423	0.148	0.125	0.0140591703889639
Faap24	7.30672865437446e-07	0.0111979289016157	0.033	0.022	0.0140902955370957
Rragc	7.32711985551704e-07	0.0215854005428927	0.225	0.198	0.0141296179293791
Psmg3	7.33355677001534e-07	0.0167456859420391	0.081	0.064	0.0141420308752976
Mindy3	7.44839703268374e-07	0.0149003616322209	0.063	0.047	0.0143634888378273
Noc2l	7.4613839099167e-07	-0.020399653780386	0.103	0.124	0.0143885327318834
Sucla2	7.56581064322139e-07	0.0148201166629195	0.075	0.061	0.0145899092443881
Wars	7.63158077082304e-07	0.0162444644393736	0.076	0.059	0.0147167403584551
Abcc9	7.67509677388182e-07	-0.0178165114404404	0.012	0.02	0.0148006566187537
Banf1	7.72196893624247e-07	0.021423557341202	0.142	0.119	0.01489104489665
Anxa7	7.72704554248642e-07	0.0212591685396224	0.15	0.127	0.0149008346241308
Fdx1	7.75967654288896e-07	0.0147052923639677	0.058	0.044	0.0149637602453071
Ube2e1	7.87336426739622e-07	0.0239258593633284	0.173	0.148	0.0151829956532469
Tmem88	7.98193234626911e-07	-0.0106884408029354	0.019	0.029	0.0153923583365453
Map2	7.98697352213113e-07	-0.0059043103980138	0.004	0.01	0.0154020797400777
Gramd1b	7.98828260492423e-07	-0.0123114694755948	0.026	0.037	0.0154046041753359
Klhl28	8.01946490198009e-07	0.0129420712897022	0.046	0.034	0.0154647361169784
Gm31410	8.02296904081937e-07	-0.00854400675773507	0.011	0.019	0.0154714934983161
Wdcp	8.15974494317908e-07	0.0101150221575354	0.029	0.019	0.0157352521484265
F3	8.18858629711077e-07	-0.0104795881936563	0.017	0.026	0.0157908698153484
Mitd1	8.19916812852082e-07	0.0122603708051189	0.042	0.03	0.0158112758190396
Mxd4	8.28056788347326e-07	0.024821422297428	0.202	0.182	0.0159682471064898
Cass4	8.32838572210579e-07	-0.0113753935549525	0.022	0.033	0.0160604590265088
Rnps1	8.35954335055891e-07	0.0190730679371879	0.131	0.109	0.0161205433972178
Dnajb6	8.3920797749591e-07	0.0248800274933303	0.281	0.251	0.0161832866380311
Sac3d1	8.40642947676071e-07	0.0134480737060527	0.051	0.037	0.0162109586029854
Sgta	8.44418296871944e-07	0.0237474148262324	0.184	0.159	0.0162837624368786
Nono	8.44805063615813e-07	0.0250066452931464	0.243	0.215	0.0162912208467673
Cox8a	8.55841590460022e-07	0.0210709753562285	0.658	0.626	0.0165040492304311
Tceal8	8.57587682853412e-07	0.0176052410454243	0.082	0.065	0.0165377208761452
Gtpbp6	8.58625040451053e-07	0.0129477275858619	0.053	0.041	0.0165577252800581
Ccdc174	8.59132782866206e-07	0.0179418565458072	0.121	0.101	0.0165675165847919
Josd2	8.617629356226e-07	0.013447466429376	0.097	0.081	0.0166182364505462
Mybpc3	8.64104430714132e-07	-0.00556241281103188	0.005	0.011	0.0166633898418913
Phldb2	8.64692225452919e-07	-0.00851062810750443	0.008	0.015	0.0166747248756341
Mdfic	8.72779071151706e-07	0.010641667229017	0.033	0.022	0.0168306716080895
Plxdc1	8.73128619307685e-07	0.0229640434958207	0.171	0.146	0.0168374122947294
Vapb	8.79181412656264e-07	0.022492898287243	0.159	0.135	0.0169541343616634
Txlng	8.81931598416159e-07	0.0129449229036327	0.059	0.045	0.0170071689438572
Tmem65	8.96595777697212e-07	0.0203896238363196	0.119	0.099	0.017289952977113
Cbx4	9.09065680188672e-07	-0.018170409786547	0.067	0.082	0.0175304225767584
Hp1bp3	9.22811386830399e-07	-0.0258666640533124	0.192	0.214	0.0177954947836374
