	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Pot1a	1.64229821185125e-08	-0.0132810280118237	0.021	0.035	0.000316700787173395
Polr2c	1.64340303975307e-08	-0.024150115217612	0.111	0.139	0.000316913842185981
Ndufa4l2	1.64593380718997e-08	-0.0196790684948361	0.014	0.027	0.000317401875378513
Btbd1	1.64692751902115e-08	-0.0237966914919989	0.074	0.099	0.000317593502768038
Plgrkt	1.65032542400136e-08	-0.000582985085126775	0.248	0.265	0.000318248754764423
Fam213a	1.66792326189204e-08	-0.0228812341690967	0.047	0.068	0.000321642321823261
Cers2	1.67559327058772e-08	-0.0197594820103017	0.253	0.284	0.000323121406300136
Tnrc6a	1.68088174334709e-08	-0.0257670077579119	0.129	0.159	0.000324141235387053
2310011J03Rik	1.7109438390173e-08	-0.0221325289935938	0.098	0.124	0.000329938409916097
Araf	1.72245801977446e-08	-0.0180483997273665	0.074	0.096	0.000332158804533308
Sdf2	1.75964120236542e-08	-0.0303266371531499	0.16	0.193	0.000339329209464147
Mrps24	1.7801664549543e-08	-0.0287165655743268	0.152	0.185	0.000343287299173388
Rpp30	1.78391321229904e-08	-0.0167381021681615	0.035	0.053	0.000344009823859746
Oscp1	1.80111268615483e-08	0.0134219924721199	0.028	0.015	0.000347326570398098
Thap2	1.80761751395592e-08	-0.0203990988063982	0.049	0.07	0.000348580961391259
Pou2f1	1.8135216389999e-08	-0.023335620229216	0.074	0.098	0.000349719512864741
Kif13b	1.81422186427902e-08	0.0227512354510195	0.082	0.061	0.000349854544307567
Ppp1r14a	1.82405341343188e-08	0.0175059892674771	0.038	0.024	0.000351750460246205
Trps1	1.83953317513666e-08	0.0142589824062037	0.034	0.02	0.000354735577493353
Pcdh9	1.84097316723554e-08	0.00735333260153289	0.009	0.003	0.000355013265569702
Mospd2	1.85723294539803e-08	-0.0244626592661821	0.069	0.093	0.000358148801190555
Map3k8	1.86311130491966e-08	0.0402666484608803	0.193	0.167	0.000359282384040708
Ubtd1	1.86897326734657e-08	-0.0254334689196357	0.092	0.119	0.000360412804875112
Col9a3	1.87572972173249e-08	0.0129196472454507	0.021	0.01	0.000361715719538893
Sc5d	1.87866386580009e-08	-0.0174034924622257	0.046	0.065	0.000362281539880889
Rad1	1.87959950527577e-08	-0.0124969246108391	0.016	0.029	0.000362461968597379
Myo9a	1.89968585978385e-08	-0.0197772171639148	0.059	0.081	0.000366335421200719
Slc39a10	1.90426031704613e-08	-0.019613044111912	0.055	0.076	0.000367217559539176
Hirip3	1.91444535116418e-08	-0.014210028651715	0.032	0.047	0.0003691816415185
Hp1bp3	1.923225589241e-08	-0.026393581642904	0.164	0.197	0.000370874822629234
Ppp1r14b	1.92396288619702e-08	-0.0100780688542418	0.346	0.376	0.000371017002974232
Platr17	1.93974230160905e-08	0.00398454580179368	0.005	0.001	0.000374059905442289
Camsap2	1.95497791615195e-08	-0.0165202720962158	0.03	0.047	0.000376997941350742
Prim2	1.95610860814784e-08	-0.0120145045929153	0.017	0.03	0.00037721598399523
Hjurp	1.95962684517574e-08	-0.0193701611191561	0.08	0.102	0.000377894440823689
Mlf2	1.96376387874523e-08	-0.00983000871056969	0.216	0.238	0.00037869222637723
Lcmt2	1.963897443045e-08	0.0168864631658495	0.042	0.028	0.000378717982916797
Pnp2	1.99100986345176e-08	0.00563251870784826	0.007	0.002	0.000383946342068038
4933424M12Rik	1.99165274997854e-08	0.00626036338470619	0.008	0.002	0.000384070316305862
Chn2	1.99361261285015e-08	-0.0248476598887528	0.11	0.138	0.000384448256262023
Pdhb	2.04447215601323e-08	-0.021775538268276	0.17	0.2	0.000394256010565591
Pnn	2.0462314965466e-08	-0.0279821315050041	0.135	0.167	0.000394595281794046
Trmt112	2.05484250467709e-08	-0.0333072325088045	0.244	0.282	0.000396255828601931
Anp32b	2.06646842814846e-08	0.0126100336318167	0.224	0.227	0.000398497771684148
Commd2	2.08466869249935e-08	-0.0266833317337078	0.106	0.135	0.000402007510661575
Brd7	2.14189936370087e-08	-0.0217524235615429	0.106	0.132	0.000413043873296076
Echs1	2.16083149284748e-08	-0.0243337359722759	0.188	0.22	0.000416694745080709
Mcoln1	2.18736201579186e-08	-0.00950960629929613	0.044	0.056	0.000421810891125301
Emc4	2.2046902030393e-08	-0.0181870517380651	0.138	0.163	0.000425152458754098
AW549877	2.23728914625245e-08	-0.0202832126151322	0.048	0.068	0.000431438838963323
Tmem203	2.24249021218397e-08	-0.0209078937159029	0.055	0.077	0.000432441812517556
Gnb1	2.26845102812262e-08	-0.0201949246325331	0.247	0.28	0.000437448096263167
Dock2	2.2773500066996e-08	-0.0144082161839629	0.245	0.273	0.000439164175291952
Ggt1	2.2974273999989e-08	-0.00938490528598352	0.005	0.013	0.000443035899815787
Stard3	2.30682490267537e-08	-0.0268320357022827	0.217	0.252	0.000444848114231919
Zswim8	2.31396299948544e-08	-0.0232883634814045	0.108	0.135	0.000446224624820773
Prune2	2.32013249381381e-08	0.0151880483670129	0.061	0.05	0.000447414350107056
Prrc1	2.39055488386639e-08	-0.0189813333699245	0.054	0.074	0.000460994603804795
Notch3	2.39536638550934e-08	-0.013682809690186	0.012	0.024	0.000461922453781622
Lztr1	2.40139591088503e-08	-0.0176100082562322	0.036	0.054	0.00046308518745507
Tuba1c	2.46474761548578e-08	0.0276467147041765	0.106	0.081	0.000475301930170279
Map3k6	2.49037589275337e-08	0.00549546669639539	0.007	0.002	0.000480244087158561
Prpf6	2.49795692953386e-08	-0.0151561809298898	0.067	0.086	0.00048170601429131
Lrp5	2.50686021964853e-08	-0.0193450036403254	0.045	0.065	0.000483422924757023
Spag9	2.51995950490303e-08	0.0044008013333903	0.222	0.233	0.0004859489909255
Rfxap	2.5262570001984e-08	-0.0203681453779417	0.067	0.089	0.00048716339991826
Bad	2.53770014589088e-08	-0.0235666006265117	0.08	0.105	0.000489370096133598
Slc36a1	2.54378977139341e-08	-0.0209070398886456	0.052	0.073	0.000490544419515505
Chmp1b	2.54973558734681e-08	-0.0226819685036516	0.064	0.087	0.000491691010663958
Kbtbd3	2.55717372951396e-08	-0.00938305662691005	0.012	0.022	0.000493125381999471
Eapp	2.56353090173304e-08	-0.0259121697475771	0.096	0.123	0.000494351299090199
Scyl1	2.59700273798372e-08	-0.00908709580010666	0.067	0.08	0.00050080600799278
Nprl2	2.61021214785031e-08	-0.0153614702998786	0.025	0.041	0.000503353310591454
Rab31	2.62180306690182e-08	-0.0221070644253958	0.075	0.099	0.000505588503421346
Btk	2.62364169439991e-08	-0.0223290765719327	0.091	0.117	0.000505943064348079
Gm32122	2.63009016562868e-08	0.0033646997695389	0.003	0	0.000507186587539834
Acaa1b	2.63109984784688e-08	-0.00483747083286349	0.001	0.006	0.000507381294658793
Slc11a1	2.66047211767274e-08	0.0146913614497348	0.357	0.364	0.000513045443172011
Cops3	2.66590663773094e-08	-0.0226835965075799	0.077	0.101	0.000514093436020035
Gm15512	2.67011417548626e-08	0.000107900975350511	0	0.001	0.000514904817600771
Snrpb2	2.67780741902821e-08	-0.0284249901791616	0.151	0.183	0.000516388382685401
Gpr89	2.69020928006756e-08	-0.018060300374525	0.042	0.061	0.000518779957568229
Pitx1	2.7195637888183e-08	0.00322713872660941	0.003	0	0.000524440681035722
Parpbp	2.727027391846e-08	-0.00264370408414629	0	0.003	0.000525879962243583
Bcl11a	2.75629845928843e-08	-0.00753740956372862	0.003	0.01	0.000531524594889181
Peli2	2.76804664724618e-08	-0.023057902263174	0.108	0.135	0.000533790115454954
Hnrnph2	2.77769678627587e-08	-0.0262975157540646	0.125	0.155	0.000535651048265439
Akt1s1	2.79716107162868e-08	-0.0220146819982133	0.061	0.084	0.000539404541052874
Mvk	2.80729243387317e-08	-0.0154176632225637	0.026	0.042	0.000541358272948102
Anks3	2.8203711712251e-08	-0.0174401761348308	0.048	0.067	0.000543880376659048
Klhl31	2.84141864417954e-08	-0.00880725196717767	0.007	0.016	0.000547939171343582
Gpcpd1	2.88038886832323e-08	0.0174034624959421	0.136	0.127	0.000555454189367452
Nexmif	2.8852602077514e-08	0.00220598462546389	0.002	0	0.000556393578462779
Arl5b	2.91145687356862e-08	0.0289724298905094	0.102	0.082	0.000561445343498974
Tbca	2.91307972202251e-08	0.00730449405468875	0.273	0.282	0.000561758293594821
Ccdc90b	2.9162006948271e-08	-0.0177008988043146	0.037	0.055	0.000562360141990457
Ms4a7	2.91870955717485e-08	0.0119599193547284	0.012	0.005	0.000562843951005597
Slc30a4	2.93167111481248e-08	-0.0128872778753732	0.017	0.03	0.000565343457780438
Car4	2.93574595303474e-08	-0.00685493421134677	0.015	0.025	0.000566129249583219
Irf4	2.94287737163675e-08	-0.0119601903532318	0.011	0.022	0.000567504472346432
Timm17a	2.9469774978481e-08	-0.0129285541091932	0.092	0.109	0.000568295140685028
Camk2g	2.95066769858065e-08	-0.0215753126200518	0.071	0.094	0.000569006758994292
Id3	2.95147241900395e-08	0.0396170536951754	0.088	0.074	0.000569161941280723
C330018D20Rik	2.9724163730126e-08	-0.00705535145357989	0.02	0.028	0.00057320077337175
Ssr3	3.01280313200033e-08	-0.027424951632801	0.141	0.172	0.000580988955974944
Aamdc	3.03431543358399e-08	-0.0211972289806217	0.054	0.075	0.000585137388212336
Fam162a	3.03630218279456e-08	-0.0211040395367107	0.072	0.095	0.000585520512930102
Imp4	3.04047374207891e-08	-0.0259709869753408	0.124	0.153	0.000586324956422497
Wdr60	3.04408667885707e-08	-0.0108662468428315	0.021	0.033	0.000587021675150798
Emc2	3.04920482529488e-08	-0.0239786733801147	0.101	0.128	0.000588008658509865
Abcd1	3.05812641848852e-08	-0.0244261446349267	0.085	0.111	0.000589729098541326
Rictor	3.08888951578425e-08	-0.0258706750249363	0.099	0.126	0.000595661454223835
Ppp2r2d	3.09871855442016e-08	-0.0242888959973765	0.076	0.101	0.000597556886034383
Rab20	3.11821076807575e-08	0.0338960943862844	0.155	0.138	0.000601315764515728
Csnk2a2	3.12554160275104e-08	-0.0264401186543868	0.109	0.137	0.00060272944267451
Cramp1l	3.12966032442214e-08	-0.0181075795179597	0.044	0.063	0.000603523696961566
Map7d2	3.15098273058063e-08	0.00681870111314326	0.008	0.002	0.000607635509765168
Rnf8	3.2262044558184e-08	-0.0135539115529272	0.025	0.039	0.00062214126726002
Cracr2b	3.24798114838747e-08	-0.0201158443455514	0.048	0.068	0.000626340684655039
Irf2bpl	3.28739997435739e-08	0.0235713290683884	0.203	0.198	0.000633942211055079
Mboat7	3.29397552613975e-08	-0.0247470894106261	0.162	0.193	0.000635210240460789
Pcyox1	3.29418298535307e-08	-0.0219505034540297	0.07	0.093	0.000635250246895486
Mpzl3	3.30117564091787e-08	-0.00411694339816661	0.002	0.006	0.000636598710594602
Dennd5a	3.33050853406127e-08	-0.0286733086954931	0.12	0.149	0.000642255265708375
Ceacam1	3.34309429613061e-08	-0.0151991466898479	0.034	0.051	0.000644682304065827
Ahsa1	3.35182989355086e-08	-0.0248748085158369	0.089	0.115	0.000646366876672348
Gid8	3.36338228812385e-08	-0.020943259234209	0.056	0.078	0.000648594640441803
Gpr107	3.3713233531252e-08	-0.0285145842943028	0.148	0.18	0.000650125995416664
Cul7	3.37406495211025e-08	-0.00752101776489689	0.009	0.017	0.00065065468536494
Trmt11	3.41144440499736e-08	-0.00860387175455129	0.018	0.028	0.000657862939059692
Terf2ip	3.4248412515139e-08	-0.0180349892804853	0.039	0.057	0.000660446386941941
Cep152	3.44233813568697e-08	0.02886102264743	0.097	0.074	0.000663820486085876
Itgb3bp	3.46496136535293e-08	-0.0187171940470645	0.035	0.052	0.000668183149694659
Fdps	3.46546457516791e-08	-0.0122777533061869	0.022	0.035	0.00066828018867538
Lmf2	3.47432986736089e-08	-0.0209095874001698	0.061	0.083	0.000669989771621873
Chmp2b	3.52041727842974e-08	-0.0237634171144846	0.078	0.102	0.000678877267972391
Shisa5	3.53153272884081e-08	0.0154909953638833	0.335	0.34	0.000681020771429662
B4galt1	3.53584644577974e-08	-0.0121057810390919	0.185	0.209	0.000681852628604166
Wdr18	3.56819793093958e-08	-0.0235603445897051	0.082	0.107	0.000688091289002389
Lsm3	3.57508978176346e-08	-0.0211529839638586	0.079	0.102	0.000689420313515266
Ncor2	3.62026969159071e-08	-0.0238961400737557	0.091	0.118	0.000698132807326353
Pxk	3.62377639884378e-08	-0.0233458670325874	0.072	0.097	0.000698809040753035
Dnttip2	3.63420020157882e-08	-0.0210886295411256	0.133	0.16	0.000700819166872459
Gpt2	3.6497864653547e-08	-0.0041822480372325	0.011	0.017	0.000703824821979
Ltbr	3.66116514507274e-08	-0.0244080820275455	0.112	0.14	0.000706019086575828
Ddx23	3.69208271503095e-08	-0.0187248913313248	0.061	0.082	0.000711981230766568
Uqcc3	3.72573892958453e-08	-0.0199008662602457	0.119	0.145	0.000718471495181081
Sorl1	3.75448332083475e-08	0.0172355198957442	0.064	0.045	0.000724014563589773
Cul3	3.79881826975728e-08	-0.0190080676704184	0.105	0.129	0.000732564115139993
Dennd6a	3.79885104862635e-08	-0.0211486405604689	0.065	0.088	0.000732570436217106
Aoah	3.81556749413453e-08	0.00549546669639539	0.006	0.002	0.000735794035568903
Actr6	3.82602701993974e-08	-0.0131142319870193	0.026	0.041	0.000737811050525179
Crebrf	3.8372578670117e-08	-0.0234916661631102	0.087	0.113	0.000739976807074536
Nr1h2	3.85725642166294e-08	-0.024217309928225	0.104	0.132	0.000743833328353482
Mrpl3	3.88497702276063e-08	-0.018981266801629	0.074	0.096	0.00074917896906916
Hif1a	3.89889343734681e-08	-0.0311058006896335	0.264	0.302	0.000751862610457959
Prickle3	3.91051293382075e-08	-0.00532644955264517	0.02	0.027	0.000754103314157994
Nagk	3.91437397828587e-08	-0.0196878200255209	0.084	0.108	0.000754847877972647
Top3b	3.94251316448263e-08	-0.0190483258327209	0.063	0.085	0.00076027423863883
Ifi35	3.95280455683061e-08	0.0266673824792375	0.132	0.109	0.000762258830739216
Rpp21	3.97093482425682e-08	-0.0221276354175518	0.067	0.091	0.000765755071509686
Adck1	4.06856837881814e-08	-0.0167878570026364	0.038	0.056	0.000784582726171291
Lsm5	4.10216430588808e-08	-0.0199514514911014	0.063	0.085	0.000791061364747458
Xrn1	4.10852440156964e-08	-0.0211602814346765	0.084	0.108	0.000792287845598689
Ulk1	4.13835228923699e-08	-0.0184580157393305	0.037	0.054	0.000798039855456461
Ccdc122	4.15402122617116e-08	0.00808893652407411	0.013	0.005	0.000801061453254846
Mknk2	4.1580277747996e-08	-0.0241921848191824	0.106	0.133	0.000801834076092355
Arl2bp	4.17749775665698e-08	-0.0166871190833792	0.048	0.067	0.000805588667393733
Ufsp2	4.17786012252049e-08	-0.0282068609094387	0.115	0.144	0.000805658546026852
Lrp10	4.21009914248688e-08	-0.0308481134451681	0.2	0.236	0.000811875518637171
Cope	4.21019493657487e-08	-0.0146801337586684	0.257	0.285	0.000811893991569098
Necap2	4.22559986154329e-08	-0.0317821407024968	0.208	0.244	0.000814864677300009
Fxr2	4.23856717783275e-08	-0.0195083288780198	0.074	0.096	0.000817365294573268
Rgmb	4.30915595494071e-08	-0.0241020025151327	0.111	0.138	0.000830977634350766
Snx2	4.32458670779806e-08	-0.0309338668466927	0.179	0.213	0.000833953300731779
Myh10	4.35741954520261e-08	-0.0100827082105644	0.019	0.03	0.000840284785096872
Preb	4.35839264968358e-08	-0.0245475423164543	0.111	0.139	0.000840472438564982
Hivep3	4.36030015762982e-08	-0.0194595467143737	0.198	0.228	0.000840840282397334
Psmc1	4.39429124580964e-08	-0.0261736488798654	0.103	0.131	0.000847395123841931
Immt	4.41048956897855e-08	-0.0290598914605904	0.179	0.213	0.000850518808481823
Cog1	4.41072198387034e-08	-0.0152163900921217	0.037	0.054	0.000850563627369557
Psmd14	4.41896918710488e-08	-0.020765119891104	0.096	0.121	0.000852154018041304
Tmem128	4.42118150284331e-08	0.0248933607382139	0.125	0.101	0.000852580641008305
Mavs	4.43964644235038e-08	-0.0178747235684371	0.041	0.06	0.000856141419942847
Pde2a	4.44626246411738e-08	0.0082020953760861	0.011	0.006	0.000857417253580395
Zranb1	4.45970454522604e-08	-0.0372252749587497	0.128	0.155	0.00086000942450139
Cnot1	4.4896264232608e-08	-0.0251993683978189	0.098	0.125	0.000865779559461612
Clk3	4.49091366928104e-08	-0.0209443813243593	0.071	0.094	0.000866027791984157
Ppp1r7	4.49465809694987e-08	-0.0224661597886636	0.087	0.112	0.000866749867415813
Cryab	4.51104352571785e-08	0.0134482204266256	0.073	0.053	0.00086990963349943
Dclre1b	4.57913055225143e-08	-0.0162405850314995	0.026	0.042	0.000883039535696166
Aftph	4.60017177592278e-08	-0.024251562950991	0.132	0.161	0.000887097125268949
Ccnd3	4.62549266365172e-08	-0.0220976913957437	0.16	0.189	0.000891980005258598
Capza1	4.62566507779967e-08	-0.0272431480404964	0.161	0.193	0.000892013253602889
Fam120b	4.66171551154889e-08	-0.0145487168634649	0.069	0.087	0.000898965219247088
Dctn2	4.67082158006939e-08	-0.0274394313327554	0.233	0.269	0.000900721233500582
Trappc3	4.69495884392549e-08	-0.0247267831320162	0.148	0.178	0.000905375863462592
Slc9a3r2	4.69707424922329e-08	-0.00606285213402136	0.031	0.041	0.00090578379822022
Rpp25l	4.70965877596875e-08	-0.0183359552400702	0.067	0.088	0.000908210598357813
Fmr1nb	4.76046176406818e-08	0.00519767054355201	0.005	0.001	0.000918007446582909
Irak4	4.78345817507933e-08	-0.0173699983530251	0.039	0.057	0.000922442074482297
Bsdc1	4.84392557941085e-08	-0.0205126473510649	0.065	0.087	0.000934102608733589
Ndufc2	4.85379297204935e-08	-0.0294378804622288	0.326	0.366	0.000936005436729997
Map1a	4.86953147641166e-08	0.00765876948479516	0.011	0.005	0.000939040449911225
Xrcc1	4.92885679592693e-08	-0.0149099884231271	0.044	0.06	0.000950480744526548
Blmh	4.94073810173851e-08	-0.0255580655960744	0.098	0.125	0.000952771935539254
Swi5	5.00278214037168e-08	-0.0300045179105582	0.237	0.273	0.000964736507949275
Pcgf3	5.04223933847171e-08	-0.0142460439855301	0.023	0.037	0.000972345434030885
Pcbp4	5.06784347195281e-08	0.00972497551486842	0.016	0.007	0.000977282935131379
A130077B15Rik	5.17403426124123e-08	-0.00692462393265565	0.01	0.018	0.000997760766937758
Clock	5.17721459121041e-08	-0.0171722839372638	0.092	0.114	0.000998374061769016
Mms22l	5.1981280900025e-08	-0.00544412956663433	0.006	0.012	0.00100240702087608
Cd27	5.23039115480181e-08	-0.0156326862229667	0.02	0.033	0.00100862863029198
Gbp7	5.28524067618835e-08	0.0255237450699926	0.094	0.073	0.00101920581199616
Gapvd1	5.3197847869652e-08	-0.0269519974645694	0.165	0.197	0.00102586729831837
Ythdf2	5.33463993799817e-08	-0.0268957264951356	0.147	0.178	0.00102873196564357
Purg	5.42439206623283e-08	-0.00892076151835806	0.007	0.016	0.00104603976605234
Spint2	5.44855024320203e-08	0.0123925244291814	0.039	0.025	0.00105069842889908
Rprd1a	5.44930551396598e-08	-0.0137809170885062	0.019	0.033	0.0010508440753132
Ezh2	5.45145998599525e-08	-0.013975320375011	0.02	0.033	0.00105125954369932
Lrrc8a	5.45242960231398e-08	-0.0167611623635041	0.069	0.09	0.00105144652451023
Scmh1	5.4761119995626e-08	-0.0216789172277141	0.058	0.08	0.00105601343799565
Pde6d	5.51753306022097e-08	-0.0191061576820086	0.051	0.071	0.00106400107533301
Ppp1r11	5.55639545268538e-08	-0.0186721124357254	0.206	0.236	0.00107149529909585
Itga4	5.58538092781355e-08	-0.0162149984923797	0.027	0.043	0.00107708485811957
Galnt4	5.60927037542197e-08	-0.0112146723326692	0.028	0.04	0.00108169169919637
1110059E24Rik	5.63991239394136e-08	-0.012943427898918	0.04	0.055	0.00108760070604765
Man1a2	5.82429033418899e-08	0.0303448544225516	0.284	0.27	0.001123156148045
Tdrkh	5.82524121957348e-08	-0.0117294536726157	0.019	0.032	0.00112333951678255
Tox4	5.82665433803803e-08	0.0252654808824948	0.205	0.189	0.00112361202254725
Ppp1r2	5.84782118161092e-08	-0.0232711965603078	0.163	0.193	0.00112769383666185
Afap1	5.85754092183831e-08	-0.0123391323625251	0.015	0.027	0.0011295681913673
Lyst	5.87078669129909e-08	-0.0220706595468176	0.085	0.11	0.00113212250555012
Trim36	5.87507629118379e-08	0.012900889367049	0.032	0.02	0.00113294971199188
Zfp568	5.88937543783819e-08	-0.00601838788036194	0.01	0.017	0.00113570715943272
E2f5	5.90417474935488e-08	-0.0136282659231249	0.021	0.035	0.0011385610586656
Gm29367	5.91776518994017e-08	0.0120975163387339	0.023	0.013	0.00114118183922806
Prpf4	5.93880985827938e-08	-0.0170417535786783	0.035	0.052	0.0011452400930706
Tob2	5.94801916983639e-08	0.0339950129585422	0.185	0.165	0.00114701601671125
Gm5617	6.02624096011584e-08	-0.0210070991224007	0.055	0.077	0.00116210030674874
Slc9a3r1	6.09797251798341e-08	-0.0242527744663855	0.126	0.154	0.00117593302036792
Eml4	6.11680708747981e-08	-0.0272926159029468	0.13	0.159	0.00117956507874961
Map3k1	6.13635029521866e-08	-0.0214273582964113	0.067	0.089	0.00118333379092997
C1qtnf4	6.14582635451744e-08	0.00555262416859753	0.006	0.002	0.00118516115420514
Vps4a	6.15218011493579e-08	-0.0209054526725354	0.069	0.091	0.00118638641336422
Clip3	6.19671349443504e-08	0.00795274312924316	0.013	0.005	0.00119497423026685
Psmc5	6.19731245077345e-08	-0.0279532478580358	0.168	0.2	0.00119508973300715
Timm13	6.21421673637775e-08	-0.0255508480651646	0.214	0.248	0.00119834955544309
Zfp874a	6.22677090248946e-08	-0.00807455465543007	0.007	0.015	0.00120077050083607
Trp53bp1	6.26163614156744e-08	-0.00937855186687146	0.03	0.041	0.00120749391353986
Bag4	6.26949041474049e-08	-0.0179838373995092	0.031	0.047	0.00120900853157856
Gprasp2	6.28559440095451e-08	-0.0132804021928223	0.021	0.035	0.00121211402428007
Clcn5	6.30878161413344e-08	-0.017737121799664	0.042	0.06	0.00121658544646949
Arl5a	6.37617919396264e-08	-0.0221206782691137	0.064	0.085	0.00122958239576376
E2f3	6.38971642174706e-08	-0.0148520878063611	0.046	0.063	0.0012321929147697
Rps6ka4	6.44479588487464e-08	-0.0169871789755383	0.063	0.083	0.00124281443843923
Gmeb1	6.44863940024723e-08	-0.0181662553716055	0.057	0.077	0.00124355562194367
Tyk2	6.452573529347e-08	-0.00859426253531847	0.043	0.054	0.00124431427939928
Emc9	6.46162760804151e-08	-0.0186426429925549	0.047	0.066	0.00124606026793472
Hhatl	6.55286942808485e-08	0.00588377938283666	0.006	0.002	0.00126365534051188
Abhd4	6.63227048356621e-08	-0.0192409442750638	0.062	0.083	0.00127896704005091
Asb7	6.67639919827448e-08	-0.0112789429176454	0.018	0.03	0.00128747682139525
Gm19667	6.69878433376075e-08	-0.0038822088592505	0.001	0.005	0.00129179357092242
Hvcn1	6.75130928889122e-08	0.00723685506033278	0.236	0.244	0.00130192248326978
Trim27	6.79260203815211e-08	-0.0230664978784873	0.093	0.119	0.00130988537703725
Poc1a	6.82344911335033e-08	0.00646546039042973	0.009	0.003	0.00131583392701848
Golga3	6.82431401785006e-08	-0.0154067381825427	0.036	0.053	0.0013160007152022
Dnajc30	6.93072850954071e-08	-0.020387298009589	0.061	0.083	0.00133652168577983
Plekha4	6.95799692454334e-08	0.00682983419412803	0.009	0.003	0.00134178012692894
Pmpcb	7.00281525625317e-08	-0.0156066315488454	0.075	0.094	0.00135042289401586
Tmem245	7.03981683699847e-08	-0.0240561654320297	0.097	0.123	0.00135755827884678
Wapl	7.06165021925323e-08	-0.0290163151284963	0.143	0.174	0.00136176862828079
Ndufs8	7.0781840363935e-08	-0.0275145727793686	0.202	0.236	0.00136495700957812
Slc39a8	7.09106086969842e-08	-0.0156603088999183	0.03	0.046	0.00136744017811264
Ephb3	7.14317832566956e-08	-0.00413140646802495	0.006	0.012	0.00137749050832212
Trp53i13	7.15580467993744e-08	-0.0193274752959185	0.067	0.089	0.00137992537447913
Ccz1	7.1705046600749e-08	-0.0246289693522103	0.098	0.124	0.00138276011864884
Phf14	7.18092697430627e-08	-0.0121376019501499	0.242	0.268	0.00138476995772522
Sulf2	7.18463271348748e-08	0.0141582704461927	0.037	0.024	0.00138548457246893
Ddb1	7.25925184304414e-08	-0.0241892871575201	0.112	0.139	0.00139987412541263
C2cd2	7.26927994146525e-08	-0.0137848139976706	0.024	0.038	0.00140180794391216
Eif4e	7.29047595519786e-08	-0.0250140206059706	0.137	0.166	0.00140589538320036
Sf3a1	7.356236712638e-08	-0.0248206322663823	0.069	0.092	0.00141857668766511
Hist1h2ac	7.35773859338223e-08	0.0254851184944568	0.035	0.021	0.00141886631034783
Anxa1	7.36545528553596e-08	-0.0130287526708066	0.006	0.015	0.00142035439726275
Phc2	7.38641694470155e-08	-0.0265631080334316	0.103	0.13	0.00142439664361625
Cdk19	7.38768944782068e-08	-0.023300577100168	0.077	0.101	0.00142464203311774
Nhlrc1	7.43146307275954e-08	-0.00345589920808402	0.006	0.011	0.00143308333895095
Gatd1	7.4800291076289e-08	-0.0228069978749384	0.109	0.136	0.00144244881311516
Nccrp1	7.49257565554685e-08	-0.00526654821641655	0.002	0.007	0.00144486828941565
Eif2s3x	7.53127187091016e-08	0.0200589421703913	0.079	0.058	0.00145233046758632
Efr3b	7.53718649309796e-08	0.00703437876739606	0.01	0.004	0.00145347104332901
Immp1l	7.53978367787736e-08	-0.0189484220580068	0.061	0.082	0.00145397188444187
Tceal1	7.54305391538792e-08	-0.0132245827938789	0.023	0.036	0.00145460251704341
Gbp9	7.66311840633579e-08	0.0125734133152181	0.029	0.018	0.00147775575347779
Rundc3a	7.69860931963996e-08	0.00643133413420275	0.008	0.003	0.00148459982119937
Tmeff2	7.7301367294559e-08	0.00493514479581385	0.006	0.001	0.00149067956690828
Ppp2r5a	7.73027444815755e-08	-0.0231182819241445	0.1	0.126	0.0014907061245827
Pja1	7.86960523861182e-08	-0.011373770202616	0.047	0.061	0.0015175746742139
Cd248	7.87435437822776e-08	-0.0117937364251923	0.007	0.015	0.00151849049829744
Gucy1b1	7.88368551971114e-08	-0.0145165117255934	0.01	0.02	0.0015202899156211
Mrpl38	7.88440137691522e-08	-0.0242397508473795	0.111	0.139	0.00152042796152433
Arhgap15	7.94512731021979e-08	0.0142196066830851	0.033	0.02	0.00153213835050278
Ctso	7.94580817241883e-08	-0.0246724767038344	0.12	0.148	0.00153226964796925
Aldh16a1	7.99584000374787e-08	-0.0178129500335849	0.048	0.067	0.00154191778632274
Mccc1	8.00913951017755e-08	-0.0138264251849069	0.029	0.044	0.00154448246314264
Retreg2	8.01339854685766e-08	-0.0266131521544676	0.137	0.168	0.00154530377577603
Taok3	8.03519069363501e-08	-0.0190441145339643	0.138	0.164	0.00154950617336058
Txndc16	8.04218859325682e-08	-0.0171645443672312	0.044	0.063	0.00155085564832365
Gosr2	8.04489124141766e-08	-0.0186067272386601	0.063	0.084	0.00155137682699498
Mrpl22	8.06133174600294e-08	-0.0185067283566667	0.048	0.068	0.00155454721389921
Usp14	8.0784141555649e-08	-0.0198147691538524	0.093	0.117	0.00155784138575914
Ifnar1	8.08134907800263e-08	-0.0138928221638396	0.134	0.156	0.00155840735620203
Ankib1	8.15054748137019e-08	-0.0157925605363941	0.032	0.049	0.00157175157630743
Cryz	8.15085452909619e-08	-0.0146887025409888	0.025	0.04	0.00157181078739091
Rad23b	8.16481802142981e-08	-0.0234709534143101	0.101	0.128	0.00157450350725252
Ifi27	8.19178561840457e-08	-0.0179184546821768	0.257	0.287	0.00157970393865314
Ppm1m	8.2449748727722e-08	-0.0195045110025896	0.051	0.071	0.00158996095446539
