,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GO:0014812,GO:0014812,muscle cell migration,26/2053,93/14225,0.000512459781363414,0.00487618510605798,0.00333167429667847,Aif1/Egr1/Il6st/Pdgfb/Naca/Tmsb4x/Igf1/Dock4/Vtn/Pak1/Sema6d/Plekho1/P2ry6/Mef2c/Itgb3/Smo/Mif/Myc/Lrp1/Plau/Agt/Igfbp3/Camk2d/Pdgfrb/Bcl2/Arpc2,26
GO:0016601,GO:0016601,Rac protein signal transduction,14/2053,38/14225,0.000518118584268828,0.00492168820995803,0.00336276448673187,Aif1/Elmo1/Cyfip1/Wasf2/Arap3/Dnm2/Dock2/Eps8l1/Brk1/Nf1/Stmn3/Rtn4/Camk2d/Tiam1,14
GO:0055076,GO:0055076,transition metal ion homeostasis,27/2053,98/14225,0.000519910324898185,0.0049303658175311,0.00336869349916249,Arf1/Fth1/Ftl1/Slc40a1/B2m/Mt1/Atp6v0a2/Atp2c1/Ttc7/Hmox1/Picalm/Slc11a1/Sod2/Ncoa4/Aplp2/Ltf/Hmox2/Lcn2/Hfe/Myc/Sod1/Iscu/Atp6ap1/Slc39a10/Atp13a2/Epas1/Htt,27
GO:0045732,GO:0045732,positive regulation of protein catabolic process,46/2053,197/14225,0.000522452722495646,0.00494600893723258,0.00337938172749996,Apoe/Hspa1b/Ecscr/Hspa1a/Rack1/Ier3/Hsp90aa1/Trem2/Cbfa2t3/Ctsc/Csnk1e/Il1b/Tnf/Cd81/Oaz1/Mylip/Gclc/Lpcat1/Tnfrsf1b/Smad7/Gja1/Apc/Vcp/Csnk1a1/Pttg1ip/Atpif1/Nupr1/Lrp1/Arel1/Tnfsf12/Snf8/Vps28/Csnk2a1/Vps35/Rhbdd1/Smurf1/Gsk3b/Herpud1/Gba/Fzr1/Itch/Cop1/Bcap31/Edem2/Trib2/Ubqln1,46
GO:0033690,GO:0033690,positive regulation of osteoblast proliferation,7/2053,12/14225,0.000524170838392577,0.00494600893723258,0.00337938172749996,Tmem119/Abl1/Itgav/Itgb3/Ltf/Gsk3b/Cthrc1,7
GO:0061387,GO:0061387,regulation of extent of cell growth,29/2053,108/14225,0.000524202942225398,0.00494600893723258,0.00337938172749996,Apoe/Cyfip1/Rpl4/Twf2/Ccr5/Eif4g2/Clasp2/Abl1/Dpysl2/Dnm2/Plxna4/Mgll/Pak1/Ulk2/Nrp1/Ptprs/Sema6d/Cdk5r1/Ep300/Sema4g/Lrp1/Arhgap4/Rtn4/Sema4b/Sema4c/Bmpr2/Gsk3b/Sema4d/Golga4,29
GO:0010876,GO:0010876,lipid localization,61/2053,280/14225,0.000525783358720759,0.00495259693935963,0.00338388300808627,Apoe/Apod/Pomc/Hexa/Spp1/Hexb/Lpl/Npc2/Gal/Slco2b1/Cyp4f18/Zc3h12a/Apoc1/Apoc4/Nrip1/Il1b/Tspo/Tnf/Scarb2/Atp8a2/Tmem135/Il1a/Abcb4/Pnpla2/Plin2/Syk/Itgav/Runx1/Slc10a6/Psap/Kdm5b/Pdzd8/Npc1/Fabp3/Hnrnpk/Spns3/Itgb3/Abcd3/Mif/Pltp/Nfkbia/Abca9/Lrp1/Agt/Atp8a1/Ano6/4932438A13Rik/Gramd1a/Abca1/Igfbp3/Abcc3/B4galnt1/Msr1/Prkcd/Ncor1/Abcc1/Lamtor1/P2rx7/Stat5b/Vps4b/Hrh2,61
GO:0045123,GO:0045123,cellular extravasation,19/2053,60/14225,0.000533085739281697,0.00498423566923035,0.00340550030537855,Sirpa/Cx3cr1/Selplg/Itgam/Tnf/Il1a/Icam1/Gcnt1/Itgb1/Pecam1/Sell/Itga1/Ptger3/Elane/Plvap/Ripk3/Ptafr/Prtn3/Ccl2,19
GO:0048678,GO:0048678,response to axon injury,19/2053,60/14225,0.000533085739281697,0.00498423566923035,0.00340550030537855,P2ry12/Grn/Klk8/Rtn4rl1/Jun/Adam17/Ptprs/Tyrobp/Bex1/Sod2/Map2k1/Mif/Sod1/Mapk8ip3/P2rx4/Lrp1/Rtn4/Bcl2/Folr1,19
GO:1900046,GO:1900046,regulation of hemostasis,19/2053,60/14225,0.000533085739281697,0.00498423566923035,0.00340550030537855,Apoe/S100a9/Pdgfb/Lyn/Pros1/Serpine2/Syk/Sh2b3/Anxa5/Fcer1g/Plek/Cd9/Plau/Adtrp/Ano6/Ptger3/Prkcd/Ptprj/Prdx2,19
GO:2001244,GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,19/2053,60/14225,0.000533085739281697,0.00498423566923035,0.00340550030537855,S100a9/Rps7/S100a8/Rack1/Rpl11/Rpl26/Rps3/Mcl1/Serinc3/Sh3glb1/Skil/Ubb/Sept4/Sod1/Nupr1/Trp53/Ripk3/Bcap31/Ralbp1,19
GO:0035264,GO:0035264,multicellular organism growth,43/2053,181/14225,0.000533581339010945,0.00498423566923035,0.00340550030537855,Gh/Rpl29/Dlk1/Meg3/Slc12a2/Igf1/Gnas/Pou1f1/Atp8a2/Slc1a2/Pmp22/Ikzf1/Ep300/Adrb1/Plac8/Kdm2a/Celf1/Ghrhr/Smo/Kmt2c/Sgpl1/Sod1/Tmed2/Pde4d/Lgmn/Slc25a25/Agt/Hhex/Ctc1/Tbl1xr1/Trp53/Tnks2/Ppib/Ncor1/Nipbl/Bcl2/Ncoa3/Chd7/Stat5b/Zmpste24/Ccm2/Add1/Gpat4,43
GO:0007169,GO:0007169,transmembrane receptor protein tyrosine kinase signaling pathway,94/2053,471/14225,0.000537485567096785,0.00500824466955511,0.00342190455737701,Gh/Apod/Csf1r/Ddit4/Cyfip1/Cd63/Hspb1/Soga1/Fam20c/Axl/Cbl/Pdgfb/Lyn/Gnai2/Blnk/Igf1/Tgfb1/Phip/Clasp2/Txnip/Abl1/Plaur/Ptp4a3/Il1b/Sh3glb1/Pou1f1/Tcf4/Rab14/Tmem204/Socs3/Pak1/Sipa1l1/Adam17/Syk/Gab1/Mertk/Nrp1/Sh2b3/Plcg1/Gigyf1/Phf14/Ybx1/Efnb1/Bex1/Cdk5r1/Mapkapk2/Cpne3/Mapk14/Hbegf/Epha2/Itgb3/Aplp2/Epn2/Ss18/Rarres2/Ghrhr/Ptpre/Ptpra/Apc/Nucks1/Zfand5/Sgpl1/Lgmn/Rapgef1/Lrp1/Rhoq/Igfbp4/Agt/Pxn/Rtn4/Hhex/Mvb12b/Afap1l2/Igfbp3/Ccnd3/Itga1/Pdgfrb/Errfi1/Grb2/Inppl1/Slc30a10/Gsk3b/Tsc2/Prkcd/Stat6/Ptprj/Irs4/Ptpn1/Stat5b/Dstyk/Tiam1/Prkd2/Ccl2/Frs2,94
GO:1904707,GO:1904707,positive regulation of vascular smooth muscle cell proliferation,13/2053,34/14225,0.000539098089156398,0.00500824466955511,0.00342190455737701,Hpgd/Pdgfb/Gnai2/Igf1/Tnf/Jun/Pak1/P2ry6/Grk2/Agt/Camk2d/Foxj2/Frs2,13
GO:0002275,GO:0002275,myeloid cell activation involved in immune response,22/2053,74/14225,0.000539719990217464,0.00500824466955511,0.00342190455737701,Cx3cr1/Itgam/Grn/Lyn/Pycard/Adora3/Cd300a/Chga/Hmox1/Dock2/Syk/Myo1f/Tyrobp/Fcer1g/Milr1/Anxa3/Vamp8/Cd84/Prkce/Ptafr/Unc13d/Ifnb1,22
GO:0046031,GO:0046031,ADP metabolic process,22/2053,74/14225,0.000539719990217464,0.00500824466955511,0.00342190455737701,Ddit4/Ier3/Gpi1/Cbfa2t3/Igf1/Gapdh/Hk3/Gpd1/Zbtb7a/Mlxipl/Ak1/Mif/Myc/Hk2/Nupr1/Zbtb20/Trp53/Ncor1/Aldoa/Pkm/P2rx7/Pfkl,22
GO:0010543,GO:0010543,regulation of platelet activation,12/2053,30/14225,0.000543237663348994,0.0050160135559889,0.00342721268220868,Apoe/Pdgfb/Lyn/Serpine2/Syk/Sh2b3/Fcer1g/Plek/Cd9/Ptger3/Prkcd/Ptprj,12
GO:0032743,GO:0032743,positive regulation of interleukin-2 production,12/2053,30/14225,0.000543237663348994,0.0050160135559889,0.00342721268220868,Rps3/Abl1/Il1b/Il1a/Ptprc/Cd276/Runx1/Cd83/Sash3/Stat5b/Prkd2/Sptbn1,12
GO:0061844,GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,12/2053,30/14225,0.000543237663348994,0.0050160135559889,0.00342721268220868,Rpl39/Rps19/S100a9/Fau/Rpl30/Camp/Cxcl2/Gapdh/Ltf/Elane/Pglyrp1/Ccl2,12
GO:0070588,GO:0070588,calcium ion transmembrane transport,51/2053,225/14225,0.000564596632455705,0.0052046724049365,0.00355611464638941,P2ry12/Bin1/Lyn/Ptpn6/Ccr5/Tgfb1/Abl1/Capn3/Atp2c1/Ywhae/Nos1ap/Orai1/Atp1a2/Trpv4/Asph/Pik3cg/Ptprc/Itgav/Tpcn1/Plcg1/Plcb2/Marcksl1/Cyba/Ank2/Adrb1/Itpr2/Slc9a1/P2ry6/Itgb3/Mcur1/S100a1/Pde4d/P2rx4/Slc25a25/Atg5/Cacng4/Ano6/Camk2d/Coro1a/Gsto1/Prkce/Ptger3/Dbi/Cacna1a/P2rx7/Plce1/Chd7/Ubqln1/Htt/Dmd/Ppp2ca,51
GO:0019359,GO:0019359,nicotinamide nucleotide biosynthetic process,23/2053,79/14225,0.000566608520611992,0.0052146561224848,0.00356293606403814,Ddit4/Ier3/Gpi1/Cbfa2t3/Igf1/Gapdh/Hk3/Gpd1/Zbtb7a/Mlxipl/Mif/Myc/Hk2/Qprt/Nupr1/Idh2/Zbtb20/Trp53/Ncor1/Aldoa/Pkm/P2rx7/Pfkl,23
GO:0007517,GO:0007517,muscle organ development,70/2053,332/14225,0.00057030928249806,0.00524012489679887,0.00358033771284853,Egr1/Tgfbr1/Meg3/Nr3c1/Eng/Mtss1/Ddx17/Tsc22d3/Rgs2/Zfhx3/Naca/Mbnl1/Igf1/Ly6e/Asb2/Tgfb1/Capn3/Skil/Pak1/Smad3/Bcl9l/Zbtb18/Cd164/Mymk/Pmp22/Tgfbr2/Gpx1/Ep300/Adrb1/Cflar/Ski/Mapk14/Nf1/Mef2c/Rcan1/Ppp3ca/Kmt5b/Smad7/Serp1/Gja1/Nr4a1/Apc/Pitx1/Smo/Pim1/Myc/Srpk3/Nupr1/Hdac5/Pax5/Rhoa/Taz/Ncam1/Usp2/Egr2/Lmna/Btg2/Etv1/S1pr1/Gsk3b/Lef1/Nfatc3/Tifab/Bcl2/Chd7/Tnni3/Dmd/Frs2/Nr1d2/Myl2,70
GO:0006417,GO:0006417,regulation of translation,64/2053,298/14225,0.000580986996980275,0.00532951143961971,0.00364141144994173,Rbm3/S100a9/Rpl38/Rack1/Qk/Rpl26/Cyfip1/Rps9/Eef2/Rpl10/Rps3/Rps3a1/Sox4/Rock2/Rgs2/Ddx3x/Rpl22/Zc3h12a/Ppp1r15a/Bank1/Igf1/Cirbp/Eif4g2/Rplp1/Npm1/Zfp36l2/Tnf/Zfp706/Rpl5/Gapdh/Zfp36/Mapk3/Pum2/Secisbp2l/Tnrc6b/Ep300/Aars/Aplp1/Eif3e/Serp1/Cdk5rap1/Eif5a/Khdrbs1/Cnot1/Cpeb4/Ptbp1/Zcchc4/Btg2/Ago3/Eif3k/Enc1/Zfp385a/Eif4g3/Pum1/Ptafr/Cnot2/Ang/Fxr2/Mknk1/Rpl13a/Lrpprc/Fam129a/Ilf3/Xrn1,64
GO:0060402,GO:0060402,calcium ion transport into cytosol,33/2053,129/14225,0.000581968491796301,0.0053298060570056,0.00364161274852876,Lyn/Ptpn6/Ccr5/Tgfb1/Abl1/Capn3/Tmbim6/Asph/Ptprc/Itgav/Plcg1/Plcb2/Cyba/Ank2/Adrb1/Itpr2/P2ry6/Itgb3/Pde4d/P2rx4/Atg5/Ms4a1/Camk2d/Coro1a/Gsto1/Prkce/Dbi/Bcl2/P2rx7/Plce1/Chd7/Htt/Dmd,33
GO:0031343,GO:0031343,positive regulation of cell killing,20/2053,65/14225,0.000583879253569352,0.00532991565778592,0.00364168763372994,H2-D1/Lag3/B2m/Ccr5/Pnp/H2-K1/Vav1/Gapdh/Fam49b/Ptprc/Tyrobp/Hspa8/H2-T23/Ap1g1/Fcer2a/Lamp1/P2rx7/Stat5b/Pglyrp1/Ccl2,20
GO:0061515,GO:0061515,myeloid cell development,20/2053,65/14225,0.000583879253569352,0.00532991565778592,0.00364168763372994,Itgam/Hba-a2/Tlr2/Fam20c/Hba-a1/Pip4k2a/Rps6/Ptpn6/Wasf2/Sh2b3/Nbeal2/Tyrobp/Zbtb7a/Ep300/Atp6ap1/Arid4a/Fli1/Zfp385a/Lrrk1/Tmod3,20
GO:0043502,GO:0043502,regulation of muscle adaptation,24/2053,84/14225,0.000587441003430622,0.00534504666654702,0.00365202596008051,Aif1/Nr3c1/Rock2/Rgs2/Igf1/Pak1/Smad3/Mef2a/Gtf2i/Mymk/Ep300/Adrb1/Slc9a1/Mef2c/Tnfrsf1b/Ppp3ca/Nfatc1/P2rx4/Agt/Camk2d/Lmna/Errfi1/Parp1/Gsk3b,24
GO:0072525,GO:0072525,pyridine-containing compound biosynthetic process,24/2053,84/14225,0.000587441003430622,0.00534504666654702,0.00365202596008051,Ddit4/Ier3/Gpi1/Cbfa2t3/Igf1/Gapdh/Hk3/Gpd1/Zbtb7a/Mlxipl/Mif/Myc/Hk2/Qprt/Nupr1/Idh2/Zbtb20/Trp53/Ncor1/Aldoa/Pkm/P2rx7/Pfkl/Htt,24
GO:0009408,GO:0009408,response to heat,25/2053,89/14225,0.000602654083176159,0.00545693552088864,0.00372847449761278,Hspa1b/Hspa1a/Hsp90aa1/Bag3/Igf1/Ier5/Osm/Ywhae/Hmox1/Tcim/Il1a/Trpv4/Pmp22/Gclc/Rasa3/Nf1/Hspa8/Dnaja1/Vcp/Sod1/Dnaja4/Hsbp1/Chordc1/Ccl2/Prkaca,25
GO:0014896,GO:0014896,muscle hypertrophy,25/2053,89/14225,0.000602654083176159,0.00545693552088864,0.00372847449761278,Nr3c1/Rock2/Rgs2/Akap13/Igf1/Pak1/Smad3/Mef2a/Mymk/Cyba/Ep300/Adrb1/Slc9a1/Mef2c/Tnfrsf1b/Ppp3ca/P2rx4/Agt/Camk2d/Lmna/Errfi1/Parp1/Gsk3b/Nfatc3/Tiam1,25
GO:1903426,GO:1903426,regulation of reactive oxygen species biosynthetic process,25/2053,89/14225,0.000602654083176159,0.00545693552088864,0.00372847449761278,Eef1a1/Sirpa/Cx3cr1/Aif1/Hspd1/Hsp90aa1/Tlr2/Rock2/Zc3h12a/Igf1/Dnm2/Il1b/Tspo/Tnf/Ddah2/Icam1/Smad3/Cyba/Clcn3/Cflar/Sod2/Agt/Rhoa/Slc30a10/Tlr5,25
GO:0034765,GO:0034765,regulation of ion transmembrane transport,73/2053,350/14225,0.000609127440045767,0.00550666899906108,0.00376245510895292,Arf1/Bin1/Cd63/Trem2/Ctss/Gal/Rgs2/Lyn/Arl6ip1/Ptpn6/Tgfb1/Abl1/Capn3/Dnm2/Tnf/Ywhah/Ywhae/Nos1ap/Atp1a2/Wnk1/Fxyd5/Scn1b/Asph/Pik3cg/Kcnd1/Tpcn1/Alox5/Plcg1/Snta1/Wdr1/Cyba/Ank2/Adrb1/Cybb/Slc9a1/P2ry6/Hvcn1/Mef2c/Itgb3/Anxa3/S100a1/Tcirg1/Gja1/Clic1/Pde4d/Iscu/Atp1b2/Slmap/Agt/Atg5/Cacng4/Ano6/Camk2d/Coro1a/Gsto1/Prkce/Ptger3/Dbi/Kcnj8/Kcnj13/Cacna1a/Cfl1/Ptafr/P2rx7/Chd7/Zmpste24/Gpd1l/Ubqln1/Akap9/Htt/Dnajc30/Dmd/Ppp2ca,73
GO:0048145,GO:0048145,regulation of fibroblast proliferation,26/2053,94/14225,0.000612743478623053,0.00553045319773282,0.00377870576426198,Fth1/Rps3a1/Pdgfb/Zmiz1/Igf1/Tgfb1/Cd300a/Ptprz1/Jun/Ski/Nf1/Sod2/Itgb3/Grk2/Kmt2c/Mif/Myc/Nupr1/Agt/Pdgfrb/Tgif1/Ctc1/Trp53/Tsc2/Wapl/Zmpste24,26
GO:0002821,GO:0002821,positive regulation of adaptive immune response,29/2053,109/14225,0.000617452526011434,0.0055640104029345,0.00380163386801667,H2-D1/Fcgr3/Hspd1/B2m/Pycard/Pnp/Tgfb1/Fcgr1/H2-K1/Il1b/Tnf/Cd81/Fam49b/Ptprc/Fcer1g/Slc11a1/Ccr7/Hspa8/Il6ra/Sash3/Mif/H2-T23/H2-Ab1/Fcer2a/Trp53bp1/Stat6/6030468B19Rik/P2rx7/Tnfrsf13c,29
GO:0002504,GO:0002504,antigen processing and presentation of peptide or polysaccharide antigen via MHC class II,9/2053,19/14225,0.000624716518982331,0.00560248967662429,0.00382792499608477,Unc93b1/Trem2/Pycard/Ctse/H2-Aa/Fcer1g/H2-Eb1/H2-Ab1/March1,9
GO:0010759,GO:0010759,positive regulation of macrophage chemotaxis,9/2053,19/14225,0.000624716518982331,0.00560248967662429,0.00382792499608477,C5ar1/Trpv4/Mapk3/C3ar1/Mapk14/Ccr7/Rarres2/Ptprj/Ccl2,9
GO:0051016,GO:0051016,barbed-end actin filament capping,9/2053,19/14225,0.000624716518982331,0.00560248967662429,0.00382792499608477,Twf2/Evl/Capg/Capza2/Add3/Capzb/Cfl1/Add1/Arpc2,9
GO:0090257,GO:0090257,regulation of muscle system process,44/2053,188/14225,0.000648361694124022,0.00578860161465957,0.00395508677250848,Aif1/Bin1/Nr3c1/Rock2/Rgs2/Zc3h12a/Ptgs1/Igf1/Dock4/Chga/Atp1a2/Pak1/Smad3/Mef2a/Gtf2i/Mymk/Ep300/Ank2/Adrb1/Slc9a1/Mef2c/Map2k1/Tnfrsf1b/Grk2/Ppp3ca/Smad7/Nfatc1/Sod1/Pde4d/P2rx4/Trpm4/Agt/Rhoa/Camk2d/Lmna/Ptger3/Errfi1/Parp1/Gsk3b/Tifab/Ptafr/P2rx1/Tnni3/Dmd,44
GO:0032653,GO:0032653,regulation of interleukin-10 production,15/2053,43/14225,0.000648562596298694,0.00578860161465957,0.00395508677250848,Vsir/Hspd1/Tlr2/Trem2/Pycard/Tnfrsf21/Tyrobp/Cd83/Fcer1g/Sash3/Cd84/Lilra5/Lgals9/Trib2/Prg2,15
GO:0048247,GO:0048247,lymphocyte chemotaxis,15/2053,43/14225,0.000648562596298694,0.00578860161465957,0.00395508677250848,Ccl3/Slc12a2/Ccl9/Wnk1/Adam17/Adam10/Ccl12/Padi2/Ccr7/Ccl6/Cxcl16/Ch25h/2610528A11Rik/Ccl4/Ccl2,15
GO:0048511,GO:0048511,rhythmic process,52/2053,232/14225,0.0006612838351062,0.00589277373061303,0.00402626281558395,Egr1/Enpp2/Rack1/Ptn/Ptgds/Axl/Rock2/Zfhx3/Igf1/Bhlhe41/Csnk1e/Nrip1/Mycbp2/Nfya/Dbp/Runx1/Crebbp/Fshb/Cdk5r1/Ep300/Hdac1/Kdm5b/Klf9/Kdm2a/Grk2/Ghrhr/Kdm5c/Ppp1cb/Sgpl1/Tef/Ptprn/Dyrk1a/Agt/Fbxw11/Usp7/Usp2/Gfpt1/Egr2/Huwe1/Sp1/Ptger3/Trp53/Gsk3b/Ncor1/Ube3a/Arrb1/Stat5b/Kmt2a/Nr2f6/Top1/Kdm5a/Nr1d2,52
GO:0042274,GO:0042274,ribosomal small subunit biogenesis,19/2053,61/14225,0.000670955954376226,0.00596948768283381,0.0040786779510334,Rpsa/Rps19/Rps5/Rps8/Rps16/Rps28/Rps24/Rps2/Rps10/Rps7/Rpl38/Rps21/Rps27/Rps25/Rps6/Rps14/Npm1/Rps15/Rps17,19
GO:0009755,GO:0009755,hormone-mediated signaling pathway,33/2053,130/14225,0.000673909118392035,0.00598627498521026,0.00409014794706958,Gh/Tshb/Nr3c1/Arid1a/Ddx17/Akap13/Igf1/Ywhah/Pak1/Kdm5d/Fshb/Padi2/Zbtb7a/Ep300/Hdac1/Klf9/Sgk1/Dnaja1/Ghrhr/Cnot1/Rhoa/Ubr5/Safb/Parp1/Safb2/Lbh/Ncor1/Ube3a/Ncoa3/Cnot2/Kdm3a/Kmt2d/Nr1d2,33
GO:0002440,GO:0002440,production of molecular mediator of immune response,43/2053,183/14225,0.000680391164240194,0.00603430647084431,0.00412296566473978,Ighm/Vsir/Hspd1/Tlr2/B2m/Pou2f2/Gpi1/Tgfb1/Il1b/Tnf/Tmbim6/Chga/Ccr6/Cd81/Hmox1/Tlr3/Mapk3/Ptprc/Crlf2/Cd37/Fcer1g/Slc11a1/Mapk14/Tnfrsf1b/Vpreb3/Smad7/Tcirg1/Itm2a/Sash3/Ighd/Hfe/Mif/Trpm4/H2-T23/Atg5/Rtn4/H2-Ab1/Elane/Nipal3/Trp53bp1/Stat6/6030468B19Rik/Ifnb1,43
GO:0006914,GO:0006914,autophagy,75/2053,363/14225,0.00068747010812783,0.00607607088485318,0.00415150137895955,S100a9/S100a8/Cltc/Tlr2/Tmem173/Trem2/Soga1/Mcl1/Pip4k2a/Mtdh/Irf8/Zc3h12a/Pycard/Bag3/Sqstm1/Eif4g2/Abl1/Ctsa/Tspo/Sh3glb1/Tmbim6/Scoc/5330417C22Rik/Hmox1/Fez2/Sbf2/Mapk3/Vps18/Ulk2/Herc1/Tmem59/Tpcn1/Pmp22/Ralb/Npc1/Dram2/Trim8/Map2k1/Il10ra/Hspa8/Tcirg1/Vcp/Arsb/Vamp8/Hk2/Wdfy3/Atpif1/Nupr1/Cd84/Atg5/Lgals8/Lamp2/Mtmr3/Smurf1/Trp53/Nbr1/Gsk3b/Tsc2/Bcl2/Golga2/Gabarapl2/Gba/1600014C10Rik/Atp13a2/Gabarap/Irgm2/Tfeb/Zmpste24/Vps4b/Qsox1/Bnip3l/Ubqln1/Htt/Rab33b/Rab39,75
GO:0061919,GO:0061919,process utilizing autophagic mechanism,75/2053,363/14225,0.00068747010812783,0.00607607088485318,0.00415150137895955,S100a9/S100a8/Cltc/Tlr2/Tmem173/Trem2/Soga1/Mcl1/Pip4k2a/Mtdh/Irf8/Zc3h12a/Pycard/Bag3/Sqstm1/Eif4g2/Abl1/Ctsa/Tspo/Sh3glb1/Tmbim6/Scoc/5330417C22Rik/Hmox1/Fez2/Sbf2/Mapk3/Vps18/Ulk2/Herc1/Tmem59/Tpcn1/Pmp22/Ralb/Npc1/Dram2/Trim8/Map2k1/Il10ra/Hspa8/Tcirg1/Vcp/Arsb/Vamp8/Hk2/Wdfy3/Atpif1/Nupr1/Cd84/Atg5/Lgals8/Lamp2/Mtmr3/Smurf1/Trp53/Nbr1/Gsk3b/Tsc2/Bcl2/Golga2/Gabarapl2/Gba/1600014C10Rik/Atp13a2/Gabarap/Irgm2/Tfeb/Zmpste24/Vps4b/Qsox1/Bnip3l/Ubqln1/Htt/Rab33b/Rab39,75
GO:0046939,GO:0046939,nucleotide phosphorylation,23/2053,80/14225,0.000688347182537695,0.00607607088485318,0.00415150137895955,Guk1/Ddit4/Ier3/Gpi1/Cbfa2t3/Igf1/Gapdh/Hk3/Gpd1/Zbtb7a/Mlxipl/Ak1/Mif/Myc/Hk2/Nupr1/Zbtb20/Trp53/Ncor1/Aldoa/Pkm/P2rx7/Pfkl,23
GO:0007599,GO:0007599,hemostasis,32/2053,125/14225,0.00068997519464931,0.00608088028690931,0.00415478742345218,Apoe/P2ry12/S100a9/Axl/Gp9/Pdgfb/Lyn/Evl/Ptpn6/Gnas/Pros1/Serpine2/Entpd1/Syk/Mertk/Sh2b3/Nbeal2/Anxa5/Fcer1g/Fermt3/Itgb3/Plek/Cd9/Plau/Adtrp/Ano6/Ptger3/Prkcd/Zfp385a/P2rx1/Ptprj/Prdx2,32
GO:0032868,GO:0032868,response to insulin,45/2053,194/14225,0.000693675032033264,0.00610390537591653,0.00417051941384131,Gh/Egr1/Cyfip1/Lpl/Soga1/Gnai2/Phip/Il1b/Pde3b/Lpin2/Socs3/Trpv4/Pak1/Rab8b/Ybx1/Sgk1/Slc9a1/Hnrnpk/Rarres2/Grk2/Ghrhr/Ptpre/Ptpra/Apc/Nucks1/Rhoq/Agt/Srsf5/Ccnd3/Egr2/Sp1/Usf1/Parp1/Grb2/Inppl1/Gsk3b/Tsc2/Prkcd/Tbc1d4/Pkm/Rab31/Lpin1/Irs4/Ptpn1/Hadha,45
GO:0007163,GO:0007163,establishment or maintenance of cell polarity,47/2053,205/14225,0.000700885164353746,0.0061576984549013,0.00420727376477234,Fscn1/Macf1/Hsp90aa1/Frmd4a/Nckap1l/Numa1/Hsp90ab1/Lims1/Cdc42/Frmd4b/Myh9/Dock8/Igf1/Clasp2/Myo18a/Spint2/Dock2/Pak1/Ophn1/Wdr1/Ccr7/Rap1b/Hes5/Exoc4/Actr2/Gja1/Mapkap1/Apc/Arfgef1/Map4/Rhoq/Dctn1/Parvg/Rhoa/Lmna/Gbf1/Sh3bp1/Myo9a/Fbf1/Gsk3b/Tsc2/Rhoh/Cap1/Cfl1/Wee1/Ckap5/Htt,47
GO:0043535,GO:0043535,regulation of blood vessel endothelial cell migration,24/2053,85/14225,0.000708376207868168,0.00621378754839359,0.0042455968774204,Apoe/Hspb1/Pdgfb/Ets1/Igf1/Tgfb1/Abl1/Hmox1/Adam17/Nrp1/Plcg1/Nf1/Epha2/Mef2c/Cib1/P2rx4/Hdac5/Rhoa/Sh3bp1/Sp1/Map3k3/Acvrl1/Spred1/Prkd2,24
GO:0007178,GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,59/2053,272/14225,0.00072072449824389,0.00629031962816164,0.00429788774773986,Egr1/Tgfbr1/Hexa/Vsir/Hpgd/Meg3/Pmepa1/Numa1/Eng/Hsp90ab1/Tgfb1/Abl1/Dnm2/Skil/Jun/Itgb5/Snx6/Adam17/Mapk3/Got1/Smad3/Bcl9l/Crebbp/Tgfbr2/Lefty1/Zbtb7a/Ep300/Ppm1l/Ski/Mapk14/Cldn5/Nceh1/Smad7/Hes5/Zeb1/Hfe/Lnpep/Rbm14/Pxn/Tmem100/Rnf111/Tgif1/Parp1/Htra3/Smurf1/Trp53/Bmpr2/Ltbp4/Wfikkn2/Acvrl1/Lef1/Igsf1/Lgals9/Smad1/Ldlrad4/Folr1/Nlk/Sptbn1/Ccl2,59
GO:0050772,GO:0050772,positive regulation of axonogenesis,25/2053,90/14225,0.000721962820701718,0.00629031962816164,0.00429788774773986,Apoe/Cyfip1/Plxnb2/Rpl4/Twf2/Eif4g2/Plxna4/Skil/Pak1/Picalm/Nrp1/Ep300/Map2k1/Tubb2b/Zeb2/Ache/Lrp1/Rtn4/Bmpr2/Gsk3b/Golga2/Sema4d/Tiam1/Plxnd1/Golga4,25
GO:0033198,GO:0033198,response to ATP,10/2053,23/14225,0.000723960950446158,0.00629031962816164,0.00429788774773986,P2ry12/Il1b/Asph/Sell/Hsp90b1/P2rx4/Trpm4/P2rx1/Top2b/P2rx7,10
GO:1902175,GO:1902175,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway,10/2053,23/14225,0.000723960950446158,0.00629031962816164,0.00429788774773986,Hsph1/Hspb1/Mcl1/Gpx1/Sod2/Sod1/Parp1/P4hb/Ralbp1/Ubqln1,10
GO:1903579,GO:1903579,negative regulation of ATP metabolic process,10/2053,23/14225,0.000723960950446158,0.00629031962816164,0.00429788774773986,Ddit4/Ier3/Cbfa2t3/Tspo/Entpd1/Mlxipl/Nupr1/Rhoa/Parp1/Trp53,10
