	p_val	avg_logFC	pct.1	pct.2	p_val_adj
Sash3	4.74955199314845e-17	-0.0392855987151928	0.089	0.129	9.15903606358747e-13
Rnf150	4.75517878162108e-17	0.0236931648348	0.043	0.023	9.1698867624781e-13
Smchd1	4.77091898677916e-17	-0.0484290749657296	0.174	0.226	9.20024017410493e-13
Kif1bp	4.9627012845907e-17	-0.0325284585078046	0.063	0.097	9.57007315720471e-13
Rbm6	5.17811604330586e-17	-0.0377970433075644	0.115	0.158	9.98547897791102e-13
Rragc	5.28566845058951e-17	-0.0413434453731029	0.175	0.225	1.01928830401168e-12
Hmgb2	5.35501150737131e-17	0.0758714662236395	0.288	0.244	1.03266041908148e-12
Btf3	5.61508355232155e-17	-0.00213029732336745	0.496	0.535	1.08281271222969e-12
Chd7	5.82039256988125e-17	0.040836872276121	0.394	0.398	1.1224045031759e-12
Srprb	5.9717134598621e-17	-0.0373247355028298	0.092	0.132	1.15158522359981e-12
Arid1a	5.99856300658674e-17	-0.0421428875435391	0.205	0.257	1.15676289019019e-12
Cox6a2	6.24856006976773e-17	0.0345990392802439	0.066	0.04	1.20497232385401e-12
Ilvbl	6.30623285207114e-17	-0.0412973692966425	0.123	0.169	1.2160939431934e-12
Pum2	6.48177084172609e-17	-0.0478142573119282	0.164	0.214	1.24994468911846e-12
Nfya	6.53770421211087e-17	-0.0318904512927902	0.051	0.083	1.26073088026346e-12
Spcs1	6.6731661661929e-17	-0.0470938669980639	0.305	0.365	1.28685336348864e-12
Adh5	6.67670506078956e-17	-0.0438463737532093	0.165	0.216	1.28753580392266e-12
2810006K23Rik	6.70284610091278e-17	-0.0291573107955181	0.039	0.068	1.29257684210002e-12
Klf13	6.84700257828178e-17	0.0443615784959193	0.227	0.202	1.32037597719586e-12
Cyb5a	6.95789614979599e-17	-0.0415627679936061	0.228	0.281	1.34176069352666e-12
Nono	7.18378575964968e-17	-0.0458733925767767	0.191	0.243	1.38532124589084e-12
AI413582	7.20999614267345e-17	-0.0394986134070467	0.093	0.134	1.39037565615315e-12
Gpr155	7.23298088709191e-17	-0.0403990394386308	0.099	0.141	1.3948080342668e-12
Ier5	7.50668437435618e-17	0.0764782099252908	0.645	0.607	1.44758901475085e-12
Rnf187	7.74272128176719e-17	-0.0446373995318187	0.198	0.251	1.49310637197599e-12
Copb1	8.14785919332176e-17	-0.0403290003918335	0.137	0.184	1.57123316684017e-12
Snhg12	8.17774077187294e-17	0.0470848487869198	0.193	0.154	1.57699553044798e-12
Itgax	9.80282175216102e-17	-0.0450956364202687	0.062	0.096	1.89037614668673e-12
Sf3b1	9.80664481882926e-17	-0.0165675868394863	0.503	0.554	1.89111338686303e-12
Chek2	9.83693367197788e-17	-0.0230379335197157	0.022	0.045	1.89695428930421e-12
Jpt1	9.8409971254878e-17	-0.0399124310238549	0.254	0.308	1.89773788567907e-12
3830403N18Rik	9.95819714358324e-17	-0.0220640368496906	0.016	0.036	1.92033873716859e-12
Srpk1	1.02756520434645e-16	-0.0360415409190169	0.094	0.134	1.98155674006169e-12
Cdk8	1.02911549671898e-16	-0.0328462684317881	0.068	0.104	1.98454632387288e-12
Crebbp	1.0408499143549e-16	-0.0475640674968679	0.156	0.205	2.00717497484199e-12
Znrf2	1.04598800699173e-16	-0.0453093767802045	0.143	0.19	2.01708327268285e-12
Tmem50b	1.0489464907995e-16	-0.0387448092725682	0.096	0.137	2.02278841285776e-12
Tnfrsf21	1.05009748215993e-16	-0.0462194151582664	0.161	0.211	2.0250079845972e-12
Slc7a7	1.06340587715194e-16	-0.0491246932700437	0.214	0.269	2.0506718934998e-12
Etnk1	1.06980739104108e-16	-0.0443373361513676	0.149	0.197	2.06301657288362e-12
Msh5	1.08986446893378e-16	-0.0156119117908197	0.011	0.027	2.10169464189189e-12
Itgb2	1.1230687692791e-16	-0.0452582459901331	0.316	0.375	2.16572581467781e-12
Samsn1	1.12338846500269e-16	-0.0501718018953629	0.191	0.244	2.16634231591118e-12
Yae1d1	1.15989869307418e-16	-0.0320664039212028	0.064	0.099	2.23674863972425e-12
Tnfrsf1a	1.19131268377146e-16	-0.0452897296642366	0.261	0.317	2.29732737938488e-12
Dusp5	1.22791018006902e-16	0.0323122836880449	0.076	0.046	2.3679019912451e-12
Psmb10	1.24901446703096e-16	-0.0433935233116406	0.222	0.276	2.4085994982225e-12
Cyth3	1.25307305832217e-16	-0.0462355511472206	0.128	0.173	2.41642608566848e-12
Trmt112	1.28046960345457e-16	-0.0505657159287198	0.244	0.3	2.46925758330179e-12
Pds5a	1.29533150900285e-16	-0.0444162975142572	0.132	0.178	2.49791728196109e-12
St3gal6	1.31680210061405e-16	-0.0366336130468767	0.412	0.47	2.53932117082414e-12
Mob1a	1.33449673206697e-16	-0.0370232794469558	0.112	0.154	2.57344349811795e-12
Mrps33	1.34474209720762e-16	-0.0454753108895449	0.18	0.231	2.59320066025518e-12
Fcf1	1.39816196684368e-16	-0.033816207098052	0.095	0.134	2.69621553686134e-12
Rps17	1.4618082482336e-16	0.00975193824826515	0.606	0.638	2.81895102589368e-12
Selenon	1.46603467409827e-16	-0.030601979453704	0.048	0.079	2.8271012655311e-12
Psmd4	1.48603210628716e-16	-0.0499328832150192	0.223	0.278	2.86566431376415e-12
Dusp8	1.55671202606836e-16	0.0419347761053604	0.104	0.072	3.00196347107022e-12
Arhgap39	1.58571976879579e-16	-0.0394265050225668	0.114	0.157	3.05790200214579e-12
Acap2	1.59368470942227e-16	-0.0392841808152231	0.116	0.159	3.0732615936499e-12
Rab35	1.59413417835825e-16	-0.0361170430370959	0.115	0.157	3.07412834954605e-12
Scand1	1.62094410759022e-16	-0.0442084055537338	0.291	0.349	3.12582861707698e-12
Brd2	1.62153311157922e-16	0.0641527034769042	0.319	0.293	3.12696445236936e-12
Tsc22d4	1.73847302451861e-16	-0.0450347943468986	0.342	0.401	3.35247138048169e-12
Ehd1	1.74409063465518e-16	0.0271653411101792	0.05	0.027	3.36330437986904e-12
Ptms	1.84659520313622e-16	0.0384647933971307	0.511	0.516	3.56097418972789e-12
Cnih1	1.93059271592937e-16	-0.039992870152517	0.112	0.155	3.72295499339819e-12
Odc1	1.98431302121241e-16	0.0717822397876314	0.225	0.18	3.826549230106e-12
Morf4l1	2.03444968139573e-16	-0.0114975699204672	0.532	0.579	3.92323276560353e-12
Smu1	2.07504744725829e-16	-0.0371927916209476	0.111	0.153	4.00152149729289e-12
Dynlt3	2.30107501373777e-16	-0.0356204561386497	0.086	0.125	4.43739305649192e-12
Pkn1	2.32988844924459e-16	-0.0492051481980942	0.273	0.33	4.49295688552327e-12
Exoc4	2.3531574459231e-16	-0.0375349925252995	0.086	0.125	4.53782881871811e-12
Ppid	2.3802464243587e-16	-0.0379082548308052	0.102	0.143	4.59006720473331e-12
Ctbp2	2.40691892198346e-16	-0.040770808594829	0.123	0.168	4.64150244915291e-12
Mtus1	2.43646355835736e-16	-0.0388854758900163	0.232	0.284	4.69847632593634e-12
Mrpl36	2.54818531913582e-16	-0.041139964500555	0.11	0.153	4.91392056942152e-12
Nedd8	2.56290622188666e-16	-0.0525993260485408	0.304	0.363	4.94230835828623e-12
Cebpg	2.63436961820167e-16	-0.0403353596009024	0.214	0.265	5.0801183717401e-12
Celf1	2.83533742528184e-16	-0.0400137025294326	0.151	0.197	5.4676646909135e-12
Brd9	2.89406126241927e-16	-0.03506429898262	0.077	0.114	5.58090773844931e-12
Atp6ap2	2.9686779625039e-16	-0.0461228282263205	0.332	0.391	5.72479858289252e-12
Utp11	2.99446976277664e-16	-0.0403572538160742	0.133	0.179	5.77453549053848e-12
Gm5086	3.05970442235098e-16	-0.0338574174316647	0.068	0.103	5.90033400806164e-12
Tmem260	3.0653337853584e-16	-0.0264284638765603	0.044	0.072	5.91118967168514e-12
Spns1	3.10682892467726e-16	-0.0359971293349726	0.135	0.179	5.99120889834762e-12
Rgs1	3.16834208990627e-16	0.097930564080748	0.541	0.483	6.10983088617525e-12
Ank	3.28274850234045e-16	-0.0449289841780711	0.087	0.125	6.33045221191332e-12
Dolk	3.30774019483201e-16	-0.0243590267432558	0.036	0.062	6.37864619171406e-12
Rnaseh2c	3.31133170835222e-16	-0.0410856576099711	0.156	0.203	6.38557206638642e-12
2210016F16Rik	3.42137263807887e-16	-0.0399424861057791	0.11	0.153	6.59777499527129e-12
Faf2	3.44401562336738e-16	-0.0322034362863736	0.097	0.135	6.64143972810165e-12
Pkd2	3.48454362182245e-16	-0.0229588840942848	0.025	0.048	6.71959392032241e-12
Trim35	3.48589993725767e-16	-0.0360954694194583	0.153	0.2	6.7222094390077e-12
Atp5j	3.70606985415121e-16	-0.0476817501848753	0.34	0.4	7.14678510674519e-12
Fam208a	3.7402007043114e-16	-0.0313089698194615	0.075	0.11	7.2126030381941e-12
Ttc3	3.79048689866857e-16	-0.041337961125513	0.115	0.158	7.30957493539246e-12
Cct5	3.82119075657733e-16	-0.0393864430880063	0.248	0.3	7.36878425498373e-12
Gapdh	3.97615793454479e-16	0.0216519412912621	0.673	0.699	7.66762296097618e-12
Mtch1	4.10910460435963e-16	-0.0491075715071773	0.273	0.33	7.92399731904711e-12
Vps37a	4.12445264172317e-16	-0.0304112900587217	0.064	0.097	7.95359447429896e-12
Polr2j	4.17422636190986e-16	-0.0388874467424659	0.1	0.14	8.04957811630698e-12
Sppl3	4.31331587200182e-16	-0.0413056444835263	0.134	0.179	8.31779832756831e-12
Pmaip1	4.34762170348903e-16	0.0596195787915135	0.189	0.151	8.38395369300825e-12
Eif2s1	4.5016669920934e-16	-0.043260783188834	0.137	0.183	8.68101462755291e-12
Msmo1	4.5219462122027e-16	-0.0320265909140063	0.074	0.11	8.72012107561169e-12
Car14	4.57573037434912e-16	0.0130683136101087	0.016	0.005	8.82383845389484e-12
Abl2	4.58696874146181e-16	0.0357859155003353	0.101	0.071	8.84551052103496e-12
Rab2a	4.6591174758106e-16	-0.0485991341131273	0.261	0.318	8.98464214035316e-12
Fam114a2	4.78602191365439e-16	-0.0417177325016707	0.141	0.187	9.22936465829113e-12
Tm9sf3	5.22538776615003e-16	-0.0496300614206725	0.264	0.321	1.00766377682437e-11
Mrpl34	5.28153489338368e-16	-0.0380661214519809	0.099	0.139	1.01849118884011e-11
Dnajc3	5.297819919639e-16	-0.0531213491786133	0.255	0.311	1.02163159330318e-11
Kif21b	5.3926267547542e-16	-0.0460179234256689	0.163	0.212	1.0399141433868e-11
Rab39	5.51278968786152e-16	-0.0209680866156625	0.028	0.051	1.06308636340722e-11
Adprhl2	5.60137036265106e-16	-0.0275476666696511	0.057	0.087	1.08016826073363e-11
Rtp4	5.63691292619101e-16	0.0309505964671962	0.069	0.041	1.08702228868667e-11
Psmb8	5.70699655276106e-16	-0.0113745693979246	0.36	0.399	1.10053721523444e-11
Adap2	5.77575942801144e-16	-0.0231551753388797	0.378	0.427	1.11379744809773e-11
Dusp6	5.88044877167819e-16	-0.00831237751243757	0.285	0.322	1.13398574113042e-11
Alox5ap	5.98971904855132e-16	0.0411467292300035	0.493	0.491	1.15505742132264e-11
Ube2d1	6.07851639752077e-16	-0.0332324930905963	0.068	0.103	1.1721811020979e-11
Stag1	6.16317643310107e-16	-0.0394743392918314	0.12	0.163	1.18850694335921e-11
Nisch	6.16693273588294e-16	-0.0363619583347341	0.314	0.368	1.18923130878767e-11
Krtcap2	6.20702508443184e-16	-0.050761677979209	0.335	0.395	1.19696271728184e-11
Ppp4c	6.37047892599551e-16	-0.0401472979082136	0.177	0.226	1.22848315608897e-11
Vgll4	6.52437954900694e-16	-0.0304493107555642	0.252	0.302	1.2581613522305e-11
Cpne3	6.53163485590675e-16	-0.0358981203379176	0.095	0.134	1.25956046561306e-11
Sbno1	6.5567816134862e-16	-0.0500891303956335	0.189	0.24	1.26440976634468e-11
Scamp5	6.58382792817561e-16	-0.0312024171213481	0.062	0.095	1.26962537766938e-11
Dad1	6.63052475807615e-16	-0.028337856158894	0.442	0.496	1.2786303943474e-11
Clpb	6.79788701355696e-16	-0.027455501364216	0.041	0.069	1.31090453169432e-11
Trmt1l	7.00876240844839e-16	-0.0371710623398265	0.084	0.122	1.35156974284519e-11
Ndufb8	7.02650721121425e-16	-0.0416343056092988	0.221	0.273	1.35499165061056e-11
Zcwpw1	7.26691258881049e-16	-0.0245172365333902	0.029	0.053	1.40135142362621e-11
Hspd1	7.2736963800787e-16	0.0554661240272492	0.388	0.394	1.40265960993438e-11
Casp8	7.29340828537859e-16	-0.0413054343456052	0.155	0.202	1.40646085375241e-11
Scmh1	7.48405677916099e-16	-0.0323727728244788	0.058	0.091	1.4432255092934e-11
Dnajb6	7.6967411075692e-16	-0.0372150733860174	0.23	0.281	1.48423955518364e-11
Zfp638	7.79562237737229e-16	-0.034596235981807	0.151	0.194	1.50330781925247e-11
Stab1	7.81350001877945e-16	-0.0555600921843716	0.251	0.307	1.50675534362143e-11
C030034L19Rik	8.03599285234625e-16	0.011849860495331	0.012	0.003	1.54966086164645e-11
Cd2ap	8.15215512138012e-16	-0.0439078568668606	0.16	0.208	1.57206159360694e-11
Atp2c1	8.28842527601706e-16	-0.00841170181165279	0.28	0.324	1.59833993022713e-11
Akr1b3	8.82186319609383e-16	-0.0591084868177912	0.234	0.287	1.70120809873473e-11
Blmh	9.25669589647876e-16	-0.0376188495635479	0.098	0.138	1.78506123667696e-11
Ptdss2	9.33756295152543e-16	-0.0319615611557974	0.069	0.104	1.80065563957216e-11
Fbxw4	9.40661336621583e-16	-0.0423668277278944	0.138	0.184	1.81397132154106e-11
Pycr2	9.82930810636362e-16	-0.0367497412796068	0.091	0.13	1.89548377523116e-11
Psma5	9.98244228922212e-16	-0.0403007736151538	0.138	0.183	1.92501417105359e-11
Arid4a	1.00008018583926e-15	-0.04172406713484	0.179	0.228	1.92855463037242e-11
Zfyve21	1.12156105624077e-15	-0.0277845533945168	0.043	0.072	2.16281834085471e-11
Srek1ip1	1.12545372874581e-15	-0.0340645750588965	0.081	0.117	2.17032497051342e-11
Grasp	1.13048558280428e-15	0.0353738007976327	0.056	0.033	2.18002839787977e-11
Cfap74	1.13488684112998e-15	-0.0235895979946399	0.027	0.051	2.18851578443506e-11
Syt4	1.16243601383939e-15	0.00630233317882458	0.006	0	2.24164160908789e-11
Atraid	1.17767030551329e-15	-0.0496422565158213	0.355	0.414	2.27101941715184e-11
Ngrn	1.2526260869152e-15	-0.0281250522087593	0.044	0.072	2.41556414600726e-11
Spint2	1.29644771153936e-15	0.0261775746559734	0.039	0.019	2.5000697669325e-11
Smap2	1.34398305164452e-15	-0.0107618924355126	0.491	0.535	2.59173691679129e-11
Ebf3	1.36108083000865e-15	-0.0261644029340428	0.036	0.063	2.62470827258869e-11
Srp68	1.39662327196725e-15	-0.0349426194280336	0.082	0.119	2.69324831766164e-11
Six6	1.40830138635049e-15	0.00509397398059595	0.005	0	2.71576839343829e-11
Chchd2	1.41274675909361e-15	0.0334745311011158	0.524	0.531	2.72434085023612e-11
Rps3a1	1.50985118950587e-15	0.0680472300460075	0.956	0.955	2.91159703384312e-11
Itgam	1.51586293729613e-15	-0.0381845043915713	0.317	0.372	2.92319008828185e-11
Ntpcr	1.55582278610935e-15	-0.0535115088949947	0.318	0.376	3.00024866073326e-11
Ccndbp1	1.55615482888192e-15	-0.0336488628702648	0.078	0.114	3.00088897201589e-11
Bmpr2	1.57712072914097e-15	-0.0390859229308651	0.129	0.172	3.04131961407545e-11
Uggt1	1.641590953175e-15	-0.0353020981992079	0.079	0.115	3.16564399410266e-11
Tspan13	1.67524886306984e-15	-0.0375565402117731	0.259	0.31	3.23054990754388e-11
Npepps	1.72731314651885e-15	-0.040187286879446	0.119	0.162	3.33095067174695e-11
Nfam1	1.73900730241172e-15	-0.0460513629818149	0.205	0.256	3.35350168197077e-11
Rnpepl1	1.74501666462321e-15	-0.0413053774059744	0.126	0.169	3.36509013605941e-11
Rpl31	1.76825541127181e-15	0.0337892068483133	0.485	0.487	3.40990373509655e-11
Vrk2	1.77153718823992e-15	-0.0380806058845095	0.093	0.131	3.41623231380186e-11
Eif3g	1.80076886619702e-15	-0.0421937685728725	0.162	0.209	3.47260268157434e-11
Sppl2a	1.81036873019836e-15	-0.0418207417317554	0.21	0.261	3.49111505931452e-11
Orai3	1.86265634699413e-15	-0.0385312364550062	0.104	0.145	3.59194649954347e-11
Tuba1c	1.87191995901989e-15	0.0383463681810224	0.106	0.074	3.60981044897395e-11
Vhl	1.92648221308682e-15	-0.0300780045390398	0.061	0.093	3.71502829971662e-11
Vdac3	1.9982089464589e-15	-0.0469135799290186	0.19	0.241	3.85334613235134e-11
Ifngr2	2.00450854442697e-15	-0.0387884339193006	0.272	0.325	3.86549427707297e-11
Zfp644	2.02043141995725e-15	-0.0427802784690317	0.233	0.286	3.89619995024556e-11
Zfp385a	2.03064161524561e-15	-0.0393989464339352	0.106	0.146	3.91588929083964e-11
Rtn4rl1	2.06090990755231e-15	-0.0396012140536107	0.132	0.176	3.97425866572387e-11
Arfgap2	2.07108673578091e-15	-0.0423073236361166	0.143	0.189	3.99388366127991e-11
Lman2	2.07864809701599e-15	-0.0476710442978827	0.214	0.267	4.00846499028563e-11
Cpsf4	2.08578540197082e-15	-0.030982521618587	0.063	0.096	4.02222856916052e-11
Gm1673	2.10052452310645e-15	0.0277512317239264	0.06	0.036	4.05065149035848e-11
Ocel1	2.25754281512862e-15	-0.0269093625345079	0.039	0.066	4.35344556469402e-11
Ppp1r9a	2.25882239624086e-15	-0.0444203676052399	0.186	0.236	4.35591310891088e-11
Pigx	2.28679145364868e-15	-0.0375546442576184	0.12	0.162	4.40984863921611e-11
1600002K03Rik	2.31181430498945e-15	-0.0298334364554246	0.049	0.079	4.45810270574165e-11
Arhgap25	2.32212994742608e-15	-0.0373824325080714	0.165	0.211	4.47799539061645e-11
Gm26724	2.37903365731491e-15	-0.017900800395488	0.019	0.038	4.58772850476607e-11
Fbxl12	2.38722132194532e-15	-0.0241724467594747	0.038	0.064	4.60351759723935e-11
Hltf	2.40414027480312e-15	-0.0354432093131195	0.077	0.113	4.63614410593035e-11
Cdk4	2.40865263733111e-15	-0.0415182400829614	0.146	0.192	4.64484574582931e-11
H2afv	2.41385516575711e-15	-0.0411864361984847	0.124	0.167	4.65487830164601e-11
Tbcb	2.44079048766718e-15	-0.0429551711620295	0.178	0.226	4.70682037641738e-11
Fggy	2.47821198453343e-15	-0.0163802741240427	0.014	0.031	4.77898399097427e-11
Xrn1	2.62200385611396e-15	-0.0359214110173891	0.084	0.121	5.05627223613017e-11
Tspan4	2.73205283198916e-15	0.0473660326775234	0.222	0.182	5.2684906812079e-11
Pigu	2.73544597929411e-15	-0.029867483606103	0.063	0.095	5.27503402647077e-11
Kcnip3	2.80071299860281e-15	0.0169210640199871	0.026	0.011	5.40089494650566e-11
Tubb2b	2.85413298461622e-15	-0.0337258168929902	0.085	0.121	5.50391004753392e-11
Nudt5	2.90308514100894e-15	-0.0303696545102845	0.052	0.082	5.59830938592163e-11
Hadha	2.91990159070182e-15	-0.0432404205944543	0.176	0.224	5.63073822750939e-11
Gtf3c6	2.95545654899505e-15	-0.0343593316363131	0.074	0.108	5.69930240908206e-11
Atp5a1	2.95902398702105e-15	-0.0398574579558726	0.409	0.467	5.70618185657139e-11
Eif4h	2.96006946437084e-15	-0.0442972746978246	0.242	0.295	5.70819795509274e-11
Hint1	3.02807554073353e-15	0.0266442016818212	0.42	0.426	5.83934087275054e-11
Map4	3.084726691399e-15	-0.0424978237353488	0.132	0.175	5.94858695169383e-11
Mpv17	3.08893918990675e-15	-0.0316782628293832	0.061	0.093	5.95671033381618e-11
Smap1	3.12419619653425e-15	-0.045544020828989	0.176	0.225	6.02469994539666e-11
Cul1	3.28376113800052e-15	-0.0431024122182216	0.159	0.206	6.33240497852021e-11
Eef1a2	3.29496438291182e-15	0.00624715775931154	0.005	0	6.35400931600716e-11
Mdh1	3.43043574251933e-15	-0.0450408249798193	0.308	0.364	6.61525228587428e-11
Ube2d2a	3.47627427612801e-15	-0.0500674055021634	0.251	0.305	6.70364731408526e-11
Tmem68	3.60140493438903e-15	-0.0264891161419335	0.047	0.076	6.94494927547581e-11
Fam118b	3.61405983618942e-15	-0.0217422875504458	0.033	0.056	6.96935298810768e-11
Dhrs7	3.75267090117357e-15	-0.0443031741094669	0.171	0.218	7.2366505658231e-11
Mogs	3.78549256495806e-15	-0.0305757801398422	0.093	0.129	7.29994386226513e-11
Cln5	3.82178149085764e-15	-0.0402447820584713	0.146	0.192	7.36992342696987e-11
Abhd17c	3.93266926769045e-15	-0.0421531835384619	0.153	0.199	7.58375941581425e-11
2510002D24Rik	3.9824920131108e-15	-0.0249317371385147	0.036	0.062	7.67983759808287e-11
Mier1	4.00833407874873e-15	-0.0424708432043192	0.15	0.195	7.72967143745906e-11
Kdelr2	4.05478573790127e-15	-0.0441485396932152	0.186	0.235	7.81924881696881e-11
Adgrg5	4.1339232860974e-15	-0.0111231919108385	0.003	0.014	7.97185766491023e-11
Dpm3	4.1489058364441e-15	-0.0472068058225867	0.186	0.234	8.0007500149988e-11
Thap11	4.15627803857799e-15	-0.0294934047607561	0.065	0.097	8.0149665695938e-11
Fez2	4.16896343573122e-15	-0.0435035448851113	0.2	0.25	8.03942908946409e-11
Mxd4	4.20684316725644e-15	-0.0429347412760624	0.156	0.202	8.11247636373733e-11
Commd3	4.56832793233973e-15	-0.0435809398891246	0.158	0.203	8.80956358472393e-11
Kdm5b	4.60029392858526e-15	-0.028848372072571	0.065	0.097	8.87120681188381e-11
Nkx6-2	4.67907878418174e-15	0.0136368643549719	0.015	0.004	9.02313552741606e-11
Mrps25	4.71507216282476e-15	-0.0287562269576591	0.06	0.091	9.09254515879126e-11
Sdc4	4.72268378268063e-15	0.0574230400951144	0.126	0.094	9.10722340652133e-11
Tlr7	4.93204353457776e-15	0.0412315894518285	0.222	0.193	9.51095275207975e-11
Tex264	5.03943482216275e-15	-0.0368962206544756	0.113	0.154	9.71804611105865e-11
Atp5b	5.12593430835507e-15	-0.0402778121634048	0.482	0.54	9.88485172023191e-11
Dst	5.13489329114241e-15	0.0426002198040941	0.378	0.367	9.90212822263903e-11
Fopnl	5.23615386020805e-15	-0.0315034340966095	0.075	0.109	1.00973991040252e-10
Snap25	5.24591847948714e-15	0.0070979078414534	0.006	0	1.0116229195843e-10
Cib1	5.26954112939965e-15	-0.0380629943618417	0.12	0.162	1.01617831139343e-10
Ndufb4	5.71451756277077e-15	-0.0474566068433817	0.219	0.271	1.10198756680472e-10
Fam53b	5.82212626264746e-15	-0.0394465943729074	0.133	0.177	1.12273882848894e-10
Gngt2	5.87249577547892e-15	-0.0484022802719719	0.323	0.38	1.13245208534335e-10
Samd11	6.00989161237241e-15	-0.00984547297434235	0.004	0.015	1.15894749852989e-10
Higd2a	6.1862990551635e-15	-0.0444219695951553	0.268	0.322	1.19296590979773e-10
Lrwd1	6.21935382363514e-15	-0.0287934212084696	0.051	0.081	1.1993401913498e-10
Mrps17	6.24861968018379e-15	-0.0358981203379176	0.097	0.136	1.20498381912664e-10
Rnf130	6.27005942736071e-15	-0.0432840548468605	0.432	0.49	1.20911825997224e-10
Arpc3	6.56688022366604e-15	0.0131403065103046	0.522	0.546	1.26635718233176e-10
Micu1	7.11274517701683e-15	-0.0299969753511853	0.063	0.095	1.37162177993593e-10
Spg21	7.37023974451527e-15	-0.0414725021296942	0.146	0.191	1.42127703233232e-10
Kcnd1	7.56490555515083e-15	-0.0208944090690052	0.031	0.053	1.45881638725529e-10
Slc25a25	7.61514408462248e-15	0.0431746584138283	0.141	0.108	1.4685043852786e-10
Gns	7.76113063355514e-15	-0.00309756413195228	0.518	0.557	1.49665643137477e-10
Calu	7.9953809570141e-15	-0.0370473264690254	0.097	0.136	1.5418292637506e-10
Ldah	8.15607077706163e-15	-0.0330492167578457	0.077	0.112	1.57281668864857e-10
Hhex	8.15736885550192e-15	-0.0128629914865808	0.167	0.198	1.57306701009499e-10
Irf2bp1	8.42065954825375e-15	-0.0228915609140391	0.051	0.077	1.62383998728525e-10
Nlrp3	8.4654488510682e-15	0.0378337429932881	0.116	0.091	1.63247715643999e-10
Atp5e	8.72693744783285e-15	-0.00789990901651205	0.513	0.555	1.68290261744009e-10
Ppp1r18	9.11235831866889e-15	-0.0461839285337348	0.253	0.307	1.75722717817211e-10
1810011H11Rik	9.22034595822624e-15	-0.0337991478405544	0.091	0.128	1.77805151458435e-10
Sft2d2	9.44307454763181e-15	-0.0353225877882535	0.101	0.139	1.82100249576532e-10
Map2k1	9.793577267045e-15	-0.0401561752133675	0.131	0.174	1.88859344017696e-10
Sh3bp1	1.03727345441099e-14	-0.0380289024298198	0.122	0.163	2.00027812948615e-10
Khdrbs3	1.03834831303445e-14	-0.0306518923906315	0.058	0.09	2.00235088685564e-10
Prkra	1.05182609114432e-14	-0.0271716536372466	0.045	0.074	2.02834143416271e-10
Tmed10	1.12304436230449e-14	-0.0453198443926826	0.509	0.567	2.16567874826798e-10
Ncoa4	1.12832512640333e-14	-0.0349355339514854	0.088	0.125	2.17586217375617e-10
Mcm3	1.15055609287928e-14	-0.0305926770854044	0.058	0.09	2.2187323695084e-10
Pfkfb3	1.18250524751055e-14	0.0596791806213708	0.239	0.207	2.28034311929935e-10
Zdhhc20	1.19571370779613e-14	-0.0445619371608897	0.187	0.236	2.30581431411405e-10
Inf2	1.19820387376265e-14	0.0219786902968014	0.042	0.022	2.31061635016389e-10
Tmx1	1.203501243079e-14	-0.0398878990202409	0.139	0.183	2.32083179715355e-10
Immp1l	1.23512249029e-14	-0.0274037974466241	0.061	0.091	2.38181021027523e-10
Slc2a6	1.23821741084881e-14	0.0210717273082478	0.039	0.021	2.38777845508085e-10
Foxn3	1.25407427174676e-14	-0.0120659056445644	0.34	0.379	2.41835682563645e-10
Eif4a2	1.27370318980142e-14	-0.0398642221915683	0.325	0.379	2.45620923121306e-10
Tab2	1.27716063288895e-14	-0.0421480649561378	0.17	0.217	2.46287656446304e-10
Atp5o.1	1.28540263735098e-14	-0.0454909530967364	0.229	0.281	2.47877044586762e-10
Zc3h14	1.3305333553489e-14	-0.0335330279838047	0.074	0.108	2.56580052245482e-10
Ier3ip1	1.35056762577022e-14	-0.0390929597734639	0.154	0.199	2.6044346095353e-10
Ran	1.36687125251432e-14	-0.0445770226115335	0.299	0.354	2.63587452334862e-10
Ing4	1.37939533211995e-14	-0.0350474184576047	0.107	0.146	2.66002595846011e-10
Dido1	1.43522387446477e-14	-0.030150963966816	0.066	0.098	2.76768571951787e-10
Pogz	1.44868345329344e-14	-0.0234464440468548	0.048	0.075	2.79364117133107e-10
Calm1	1.52082785252788e-14	-0.000869827164126979	0.549	0.588	2.93276443081477e-10
Fes	1.54873633641304e-14	-0.04015046850767	0.186	0.233	2.9865831511389e-10
Eif3h	1.55895281609626e-14	-0.0292298336480188	0.401	0.452	3.00628461056002e-10
Ext2	1.57483002626184e-14	-0.0345020931974976	0.101	0.14	3.03690222264334e-10
Stmn3	1.59462968663507e-14	0.00627553937405414	0.006	0	3.07508388770706e-10
Acot13	1.61470926574249e-14	-0.0359008820687142	0.097	0.135	3.11380534805782e-10
Snx20	1.6302311716773e-14	-0.0326323337356983	0.247	0.294	3.14373779146251e-10
Sall3	1.64577483126584e-14	0.0540715745925712	0.182	0.14	3.17371218461304e-10
Cr1l	1.65515015114921e-14	-0.0424289181260101	0.173	0.22	3.19179155147614e-10
Brd8	1.72351108302135e-14	-0.0339374677547006	0.08	0.115	3.32361877249836e-10
Desi2	1.76518579477209e-14	-0.0313699593660747	0.066	0.098	3.4039842866385e-10
Lpcat1	1.7790038494463e-14	-0.0412634269967625	0.192	0.24	3.43063102327224e-10
Stk38	1.81375514132412e-14	-0.0358782725646265	0.1	0.138	3.49764541452944e-10
